시간,데이터유형,옵션코드,옵션체결시간,옵션현재가,옵션거래량,옵션이론가,옵션IV,옵션델타,옵션감마,옵션세타,옵션베가,옵션로,옵션미결제약정,옵션매도호가1,옵션매도잔량1,옵션매도호가2,옵션매도잔량2,옵션매도호가3,옵션매도잔량3,옵션매도호가4,옵션매도잔량4,옵션매도호가5,옵션매도잔량5,옵션매수호가1,옵션매수잔량1,옵션매수호가2,옵션매수잔량2,옵션매수호가3,옵션매수잔량3,옵션매수호가4,옵션매수잔량4,옵션매수호가5,옵션매수잔량5,옵션총매도잔량,옵션총매수잔량,지수코드,지수체결시간,지수현재가,지수전일대비,지수등락률,지수거래량,지수시가,1초체결량,체결방향,매수주도체결량,매도주도체결량
2026-03-23 13:58,스냅샷,B0164815,,,,31.24,50.0027,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135849,811.18,51.32,5.95,3,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.25,50.0122,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135850,811.2,51.3,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.26,50.017,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135851,811.21,51.29,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.23,49.9931,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135852,811.16,51.34,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.27,50.0266,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135853,811.23,51.27,5.94,2,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.2,49.9596,0.4784,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135854,811.09,51.41,5.96,2,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.21,49.9692,0.4783,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135855,811.11,51.39,5.96,1,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.28,50.0409,0.4783,0.7174,0.9511,0.1844,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135856,811.26,51.24,5.94,3,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.26,50.0218,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135857,811.22,51.28,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.22,49.9788,0.4783,0.7172,0.951,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135858,811.13,51.37,5.96,2,829.96,0,NONE,0,0
2026-03-23 13:58,스냅샷,B0164815,,,,31.26,50.0218,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135859,811.22,51.28,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.28,50.0409,0.4783,0.7174,0.9511,0.1844,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135900,811.26,51.24,5.94,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.34,50.0983,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135901,811.38,51.12,5.93,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.32,50.0744,0.4782,0.7174,0.9512,0.1845,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135902,811.33,51.17,5.93,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.23,49.9883,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135903,811.15,51.35,5.95,6,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.2,49.9596,0.4784,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135904,811.09,51.41,5.96,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,49.9979,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135905,811.17,51.33,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.34,50.0983,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135906,811.38,51.12,5.93,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0122,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135907,811.2,51.3,5.95,6,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.26,50.0218,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135908,811.22,51.28,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.27,50.0266,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135909,811.23,51.27,5.94,5,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.26,50.017,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135910,811.21,51.29,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.34,50.0935,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135911,811.37,51.13,5.93,5,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.18,49.9453,0.4784,0.7172,0.9509,0.184,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135912,811.06,51.44,5.96,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,49.9979,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135913,811.17,51.33,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135914,811.19,51.31,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.27,50.0266,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135915,811.23,51.27,5.94,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.36,50.1127,0.4782,0.7175,0.9514,0.1847,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135916,811.41,51.09,5.92,1,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,49.9979,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135917,811.17,51.33,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.26,50.017,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135918,811.21,51.29,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,50.0027,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135919,811.18,51.32,5.95,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135920,811.19,51.31,5.95,10,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.27,50.0266,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135921,811.23,51.27,5.94,6,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.28,50.0361,0.4783,0.7174,0.9511,0.1844,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135922,811.25,51.25,5.94,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.27,50.0266,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135923,811.23,51.27,5.94,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135924,811.19,51.31,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.16,49.9261,0.4784,0.7172,0.9508,0.1839,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135925,811.02,51.48,5.97,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.32,50.0792,0.4782,0.7174,0.9513,0.1845,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135926,811.34,51.16,5.93,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.31,50.0696,0.4782,0.7174,0.9512,0.1845,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135927,811.32,51.18,5.93,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,49.9979,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135928,811.17,51.33,5.95,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.26,50.017,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135929,811.21,51.29,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,49.9979,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135930,811.17,51.33,5.95,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,49.9979,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135931,811.17,51.33,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.22,49.9835,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135932,811.14,51.36,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.15,49.9166,0.4784,0.7171,0.9508,0.1839,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135933,811,51.5,5.97,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0122,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135934,811.2,51.3,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.22,49.9835,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135935,811.14,51.36,5.95,9,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135936,811.19,51.31,5.95,9,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0122,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135937,811.2,51.3,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0122,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135938,811.2,51.3,5.95,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135939,811.19,51.31,5.95,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.33,50.0887,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135940,811.36,51.14,5.93,14,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135941,811.19,51.31,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135942,811.19,51.31,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.33,50.084,0.4782,0.7174,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135943,811.35,51.15,5.93,5,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.33,50.084,0.4782,0.7174,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135944,811.35,51.15,5.93,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.21,49.974,0.4783,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135945,811.12,51.38,5.96,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.22,49.9788,0.4783,0.7172,0.951,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135946,811.13,51.37,5.96,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.22,49.9788,0.4783,0.7172,0.951,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135947,811.13,51.37,5.96,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.21,49.974,0.4783,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135948,811.12,51.38,5.96,5,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.21,49.9692,0.4783,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135949,811.11,51.39,5.96,1,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,49.9979,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135950,811.17,51.33,5.95,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.24,50.0027,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135951,811.18,51.32,5.95,5,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.26,50.017,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135952,811.21,51.29,5.95,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.17,49.9309,0.4784,0.7172,0.9508,0.184,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135953,811.03,51.47,5.97,5,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.34,50.0935,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135954,811.37,51.13,5.93,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.23,49.9931,0.4783,0.7173,0.951,0.1842,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135955,811.16,51.34,5.95,4,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.26,50.0218,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135956,811.22,51.28,5.95,1,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.33,50.0887,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135957,811.36,51.14,5.93,3,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.32,50.0744,0.4782,0.7174,0.9512,0.1845,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135958,811.33,51.17,5.93,2,829.96,0,NONE,0,0
2026-03-23 13:59,스냅샷,B0164815,,,,31.31,50.0696,0.4782,0.7174,0.9512,0.1845,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,135959,811.32,51.18,5.93,2,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.22,49.9788,0.4783,0.7172,0.951,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140000,811.13,51.37,5.96,5,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.2,49.9596,0.4784,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140001,811.09,51.41,5.96,9,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.35,50.1031,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140002,811.39,51.11,5.93,7,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.28,50.0409,0.4783,0.7174,0.9511,0.1844,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140003,811.26,51.24,5.94,5,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.28,50.0361,0.4783,0.7174,0.9511,0.1844,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140004,811.25,51.25,5.94,3,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.27,50.0266,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140005,811.23,51.27,5.94,3,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.37,50.127,0.4781,0.7175,0.9514,0.1847,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140006,811.44,51.06,5.92,2,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.34,50.0935,0.4782,0.7175,0.9513,0.1846,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140007,811.37,51.13,5.93,4,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.26,50.0218,0.4783,0.7173,0.9511,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140008,811.22,51.28,5.95,3,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.25,50.0074,0.4783,0.7173,0.951,0.1843,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140009,811.19,51.31,5.95,3,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.36,50.1174,0.4782,0.7175,0.9514,0.1847,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140011,811.42,51.08,5.92,3,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.37,50.127,0.4781,0.7175,0.9514,0.1847,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140012,811.44,51.06,5.92,2,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.38,50.1318,0.4781,0.7175,0.9514,0.1848,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140013,811.45,51.05,5.92,2,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.2,49.9644,0.4783,0.7172,0.9509,0.1841,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140014,811.1,51.4,5.96,1,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.16,49.9213,0.4784,0.7171,0.9508,0.1839,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140015,811.01,51.49,5.97,3,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.28,50.0409,0.4783,0.7174,0.9511,0.1844,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140016,811.26,51.24,5.94,4,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.31,50.0696,0.4782,0.7174,0.9512,0.1845,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140017,811.32,51.18,5.93,2,829.96,0,NONE,0,0
2026-03-23 14:00,스냅샷,B0164815,,,,31.27,50.0314,0.4783,0.7173,0.9511,0.1844,,267,44,2,44.15,2,44.3,2,44.45,2,44.6,2,36.55,2,36.5,5,36.45,2,36.3,2,36.2,5,15,115,201,140018,811.24,51.26,5.94,2,829.96,0,NONE,0,0
