시간,데이터유형,옵션코드,옵션체결시간,옵션현재가,옵션누적거래량,옵션체결수량,옵션이론가,옵션IV,옵션델타,옵션감마,옵션세타,옵션베가,옵션로,옵션미결제약정,옵션매도호가1,옵션매도잔량1,옵션매도호가2,옵션매도잔량2,옵션매도호가3,옵션매도잔량3,옵션매도호가4,옵션매도잔량4,옵션매도호가5,옵션매도잔량5,옵션매수호가1,옵션매수잔량1,옵션매수호가2,옵션매수잔량2,옵션매수호가3,옵션매수잔량3,옵션매수호가4,옵션매수잔량4,옵션매수호가5,옵션매수잔량5,옵션총매도잔량,옵션총매수잔량,지수코드,지수체결시간,지수현재가,지수전일대비,지수등락률,지수거래량,지수시가,1초체결량,체결방향,매수주도체결량,매도주도체결량
2026-03-26 11:51:33,스냅샷,B0164830,,,65,,22.74,42.0580,0.4989,0.6416,1.0443,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115133,810.50,28.20,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:51:34,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115134,810.48,28.22,3.36,3,829.60,0,NONE,0,0
2026-03-26 11:51:35,스냅샷,B0164830,,,65,,22.74,42.0531,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115135,810.49,28.21,3.36,4,829.60,0,NONE,0,0
2026-03-26 11:51:36,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115136,810.48,28.22,3.36,4,829.60,0,NONE,0,0
2026-03-26 11:51:37,스냅샷,B0164830,,,65,,22.72,42.0331,0.4988,0.6414,1.0441,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115137,810.45,28.25,3.37,7,829.60,0,NONE,0,0
2026-03-26 11:51:38,스냅샷,B0164830,,,65,,22.74,42.0580,0.4989,0.6416,1.0443,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115138,810.50,28.20,3.36,1,829.60,0,NONE,0,0
2026-03-26 11:51:39,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115139,810.48,28.22,3.36,1,829.60,0,NONE,0,0
2026-03-26 11:51:40,스냅샷,B0164830,,,65,,22.73,42.0431,0.4988,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115140,810.47,28.23,3.37,4,829.60,0,NONE,0,0
2026-03-26 11:51:41,스냅샷,B0164830,,,65,,22.78,42.1079,0.4989,0.6418,1.0447,0.1307,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115141,810.60,28.10,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:51:42,스냅샷,B0164830,,,65,,22.70,42.0032,0.4988,0.6413,1.0438,0.1304,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115142,810.39,28.31,3.38,0,829.60,0,NONE,0,0
2026-03-26 11:51:43,스냅샷,B0164830,,,65,,22.79,42.1179,0.4989,0.6418,1.0448,0.1307,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115143,810.62,28.08,3.35,3,829.60,0,NONE,0,0
2026-03-26 11:51:44,스냅샷,B0164830,,,65,,22.70,42.0082,0.4988,0.6413,1.0439,0.1304,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115144,810.40,28.30,3.37,1,829.60,0,NONE,0,0
2026-03-26 11:51:45,스냅샷,B0164830,,,65,,22.67,41.9683,0.4987,0.6411,1.0435,0.1302,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115145,810.32,28.38,3.38,2,829.60,0,NONE,0,0
2026-03-26 11:51:46,스냅샷,B0164830,,,65,,22.78,42.1079,0.4989,0.6418,1.0447,0.1307,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115146,810.60,28.10,3.35,4,829.60,0,NONE,0,0
2026-03-26 11:51:47,스냅샷,B0164830,,,65,,22.73,42.0431,0.4988,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115147,810.47,28.23,3.37,2,829.60,0,NONE,0,0
2026-03-26 11:51:48,스냅샷,B0164830,,,65,,22.80,42.1329,0.4990,0.6419,1.0449,0.1308,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115148,810.65,28.05,3.34,5,829.60,0,NONE,0,0
2026-03-26 11:51:49,스냅샷,B0164830,,,65,,22.79,42.1129,0.4989,0.6418,1.0447,0.1307,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115149,810.61,28.09,3.35,1,829.60,0,NONE,0,0
2026-03-26 11:51:50,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115150,810.48,28.22,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:51:51,스냅샷,B0164830,,,65,,22.75,42.0630,0.4989,0.6416,1.0443,0.1306,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115151,810.51,28.19,3.36,9,829.60,0,NONE,0,0
2026-03-26 11:51:52,스냅샷,B0164830,,,65,,22.72,42.0281,0.4988,0.6414,1.0440,0.1304,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115152,810.44,28.26,3.37,4,829.60,0,NONE,0,0
2026-03-26 11:51:53,스냅샷,B0164830,,,65,,22.80,42.1329,0.4990,0.6419,1.0449,0.1308,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115153,810.65,28.05,3.34,1,829.60,0,NONE,0,0
2026-03-26 11:51:54,스냅샷,B0164830,,,65,,22.79,42.1179,0.4989,0.6418,1.0448,0.1307,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115154,810.62,28.08,3.35,41,829.60,0,NONE,0,0
2026-03-26 11:51:55,스냅샷,B0164830,,,65,,22.78,42.0980,0.4989,0.6418,1.0446,0.1307,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115155,810.58,28.12,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:51:56,스냅샷,B0164830,,,65,,22.65,41.9483,0.4987,0.6410,1.0434,0.1302,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115156,810.28,28.42,3.39,2,829.60,0,NONE,0,0
2026-03-26 11:51:57,스냅샷,B0164830,,,65,,22.75,42.0680,0.4989,0.6416,1.0444,0.1306,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115157,810.52,28.18,3.36,1,829.60,0,NONE,0,0
2026-03-26 11:51:58,스냅샷,B0164830,,,65,,22.75,42.0630,0.4989,0.6416,1.0443,0.1306,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115158,810.51,28.19,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:51:59,스냅샷,B0164830,,,65,,22.65,41.9533,0.4987,0.6410,1.0434,0.1302,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115159,810.29,28.41,3.39,2,829.60,0,NONE,0,0
2026-03-26 11:52:00,스냅샷,B0164830,,,65,,22.73,42.0431,0.4988,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115200,810.47,28.23,3.37,1,829.60,0,NONE,0,0
2026-03-26 11:52:01,스냅샷,B0164830,,,65,,22.72,42.0381,0.4988,0.6415,1.0441,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115201,810.46,28.24,3.37,5,829.60,0,NONE,0,0
2026-03-26 11:52:02,스냅샷,B0164830,,,65,,22.80,42.1279,0.4990,0.6419,1.0449,0.1308,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115202,810.64,28.06,3.35,10,829.60,0,NONE,0,0
2026-03-26 11:52:03,스냅샷,B0164830,,,65,,22.72,42.0281,0.4988,0.6414,1.0440,0.1304,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115203,810.44,28.26,3.37,1,829.60,0,NONE,0,0
2026-03-26 11:52:04,스냅샷,B0164830,,,65,,22.73,42.0431,0.4988,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115204,810.47,28.23,3.37,2,829.60,0,NONE,0,0
2026-03-26 11:52:05,스냅샷,B0164830,,,65,,22.75,42.0630,0.4989,0.6416,1.0443,0.1306,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115205,810.51,28.19,3.36,4,829.60,0,NONE,0,0
2026-03-26 11:52:06,스냅샷,B0164830,,,65,,22.74,42.0580,0.4989,0.6416,1.0443,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115206,810.50,28.20,3.36,8,829.60,0,NONE,0,0
2026-03-26 11:52:07,스냅샷,B0164830,,,65,,22.74,42.0531,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115207,810.49,28.21,3.36,4,829.60,0,NONE,0,0
2026-03-26 11:52:08,스냅샷,B0164830,,,65,,22.72,42.0281,0.4988,0.6414,1.0440,0.1304,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115208,810.44,28.26,3.37,2,829.60,0,NONE,0,0
2026-03-26 11:52:09,스냅샷,B0164830,,,65,,22.74,42.0580,0.4989,0.6416,1.0443,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115209,810.50,28.20,3.36,1,829.60,0,NONE,0,0
2026-03-26 11:52:10,스냅샷,B0164830,,,65,,22.74,42.0580,0.4989,0.6416,1.0443,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115210,810.50,28.20,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:52:11,스냅샷,B0164830,,,65,,22.73,42.0431,0.4988,0.6415,1.0442,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115211,810.47,28.23,3.37,1,829.60,0,NONE,0,0
2026-03-26 11:52:12,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115212,810.48,28.22,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:52:13,스냅샷,B0164830,,,65,,22.74,42.0531,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115213,810.49,28.21,3.36,5,829.60,0,NONE,0,0
2026-03-26 11:52:14,스냅샷,B0164830,,,65,,22.80,42.1329,0.4990,0.6419,1.0449,0.1308,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115214,810.65,28.05,3.34,1,829.60,0,NONE,0,0
2026-03-26 11:52:15,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115215,810.48,28.22,3.36,3,829.60,0,NONE,0,0
2026-03-26 11:52:16,스냅샷,B0164830,,,65,,22.75,42.0630,0.4989,0.6416,1.0443,0.1306,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115216,810.51,28.19,3.36,6,829.60,0,NONE,0,0
2026-03-26 11:52:17,스냅샷,B0164830,,,65,,22.80,42.1279,0.4990,0.6419,1.0449,0.1308,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115217,810.64,28.06,3.35,3,829.60,0,NONE,0,0
2026-03-26 11:52:18,스냅샷,B0164830,,,65,,22.70,42.0032,0.4988,0.6413,1.0438,0.1304,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115218,810.39,28.31,3.38,3,829.60,0,NONE,0,0
2026-03-26 11:52:19,스냅샷,B0164830,,,65,,22.71,42.0181,0.4988,0.6414,1.0440,0.1304,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115219,810.42,28.28,3.37,3,829.60,0,NONE,0,0
2026-03-26 11:52:20,스냅샷,B0164830,,,65,,22.73,42.0431,0.4988,0.6415,1.0442,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115220,810.47,28.23,3.37,2,829.60,0,NONE,0,0
2026-03-26 11:52:21,스냅샷,B0164830,,,65,,22.72,42.0381,0.4988,0.6415,1.0441,0.1305,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115221,810.46,28.24,3.37,3,829.60,0,NONE,0,0
2026-03-26 11:52:22,스냅샷,B0164830,,,65,,22.69,41.9932,0.4988,0.6412,1.0437,0.1303,,1426,28.55,5,29.95,2,31.20,1,32.15,2,32.80,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,61,27,201,115222,810.37,28.33,3.38,15,829.60,0,NONE,0,0
2026-03-26 11:52:23,스냅샷,B0164830,,,65,,22.69,41.9982,0.4988,0.6413,1.0438,0.1303,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115223,810.38,28.32,3.38,9,829.60,0,NONE,0,0
2026-03-26 11:52:24,스냅샷,B0164830,,,65,,22.64,41.9383,0.4987,0.6410,1.0433,0.1301,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115224,810.26,28.44,3.39,12,829.60,0,NONE,0,0
2026-03-26 11:52:25,스냅샷,B0164830,,,65,,22.51,41.7838,0.4985,0.6402,1.0420,0.1296,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115225,809.95,28.75,3.43,10,829.60,0,NONE,0,0
2026-03-26 11:52:26,스냅샷,B0164830,,,65,,22.46,41.7240,0.4984,0.6399,1.0415,0.1294,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115226,809.83,28.87,3.44,10,829.60,0,NONE,0,0
2026-03-26 11:52:27,스냅샷,B0164830,,,65,,22.53,41.8037,0.4985,0.6403,1.0421,0.1297,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115227,809.99,28.71,3.42,6,829.60,0,NONE,0,0
2026-03-26 11:52:28,스냅샷,B0164830,,,65,,22.54,41.8137,0.4985,0.6404,1.0422,0.1297,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115228,810.01,28.69,3.42,5,829.60,0,NONE,0,0
2026-03-26 11:52:29,스냅샷,B0164830,,,65,,22.60,41.8885,0.4986,0.6407,1.0429,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115229,810.16,28.54,3.40,3,829.60,0,NONE,0,0
2026-03-26 11:52:30,스냅샷,B0164830,,,65,,22.59,41.8735,0.4986,0.6406,1.0427,0.1299,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115230,810.13,28.57,3.41,1,829.60,0,NONE,0,0
2026-03-26 11:52:31,스냅샷,B0164830,,,65,,22.53,41.8087,0.4985,0.6403,1.0422,0.1297,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115231,810.00,28.70,3.42,4,829.60,0,NONE,0,0
2026-03-26 11:52:32,스냅샷,B0164830,,,65,,22.59,41.8735,0.4986,0.6406,1.0427,0.1299,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115232,810.13,28.57,3.41,4,829.60,0,NONE,0,0
2026-03-26 11:52:33,스냅샷,B0164830,,,65,,22.52,41.7987,0.4985,0.6403,1.0421,0.1297,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115233,809.98,28.72,3.42,1,829.60,0,NONE,0,0
2026-03-26 11:52:34,스냅샷,B0164830,,,65,,22.59,41.8735,0.4986,0.6406,1.0427,0.1299,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115234,810.13,28.57,3.41,4,829.60,0,NONE,0,0
2026-03-26 11:52:35,스냅샷,B0164830,,,65,,22.59,41.8835,0.4986,0.6407,1.0428,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115235,810.15,28.55,3.40,1,829.60,0,NONE,0,0
2026-03-26 11:52:36,스냅샷,B0164830,,,65,,22.60,41.8935,0.4986,0.6407,1.0429,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115236,810.17,28.53,3.40,1,829.60,0,NONE,0,0
2026-03-26 11:52:37,스냅샷,B0164830,,,65,,22.52,41.7987,0.4985,0.6403,1.0421,0.1297,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115237,809.98,28.72,3.42,3,829.60,0,NONE,0,0
2026-03-26 11:52:38,스냅샷,B0164830,,,65,,22.62,41.9084,0.4987,0.6408,1.0430,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115238,810.20,28.50,3.40,3,829.60,0,NONE,0,0
2026-03-26 11:52:39,스냅샷,B0164830,,,65,,22.63,41.9234,0.4987,0.6409,1.0432,0.1301,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115239,810.23,28.47,3.39,2,829.60,0,NONE,0,0
2026-03-26 11:52:40,스냅샷,B0164830,,,65,,22.61,41.9034,0.4987,0.6408,1.0430,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115240,810.19,28.51,3.40,1,829.60,0,NONE,0,0
2026-03-26 11:52:41,스냅샷,B0164830,,,65,,22.62,41.9134,0.4987,0.6408,1.0431,0.1301,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115241,810.21,28.49,3.40,4,829.60,0,NONE,0,0
2026-03-26 11:52:42,스냅샷,B0164830,,,65,,22.49,41.7638,0.4985,0.6401,1.0418,0.1296,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115242,809.91,28.79,3.43,2,829.60,0,NONE,0,0
2026-03-26 11:52:43,스냅샷,B0164830,,,65,,22.61,41.8984,0.4987,0.6408,1.0429,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115243,810.18,28.52,3.40,4,829.60,0,NONE,0,0
2026-03-26 11:52:44,스냅샷,B0164830,,,65,,22.55,41.8336,0.4986,0.6405,1.0424,0.1298,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115244,810.05,28.65,3.42,1,829.60,0,NONE,0,0
2026-03-26 11:52:45,스냅샷,B0164830,,,65,,22.56,41.8386,0.4986,0.6405,1.0424,0.1298,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115245,810.06,28.64,3.41,5,829.60,0,NONE,0,0
2026-03-26 11:52:46,스냅샷,B0164830,,,65,,22.54,41.8187,0.4985,0.6404,1.0423,0.1298,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115246,810.02,28.68,3.42,2,829.60,0,NONE,0,0
2026-03-26 11:52:47,스냅샷,B0164830,,,65,,22.55,41.8336,0.4986,0.6405,1.0424,0.1298,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115247,810.05,28.65,3.42,2,829.60,0,NONE,0,0
2026-03-26 11:52:48,스냅샷,B0164830,,,65,,22.57,41.8536,0.4986,0.6406,1.0426,0.1299,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115248,810.09,28.61,3.41,3,829.60,0,NONE,0,0
2026-03-26 11:52:49,스냅샷,B0164830,,,65,,22.58,41.8635,0.4986,0.6406,1.0427,0.1299,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115249,810.11,28.59,3.41,2,829.60,0,NONE,0,0
2026-03-26 11:52:50,스냅샷,B0164830,,,65,,22.59,41.8735,0.4986,0.6406,1.0427,0.1299,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115250,810.13,28.57,3.41,3,829.60,0,NONE,0,0
2026-03-26 11:52:51,스냅샷,B0164830,,,65,,22.57,41.8536,0.4986,0.6406,1.0426,0.1299,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115251,810.09,28.61,3.41,3,829.60,0,NONE,0,0
2026-03-26 11:52:52,스냅샷,B0164830,,,65,,22.61,41.9034,0.4987,0.6408,1.0430,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115252,810.19,28.51,3.40,3,829.60,0,NONE,0,0
2026-03-26 11:52:53,스냅샷,B0164830,,,65,,22.63,41.9234,0.4987,0.6409,1.0432,0.1301,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115253,810.23,28.47,3.39,2,829.60,0,NONE,0,0
2026-03-26 11:52:54,스냅샷,B0164830,,,65,,22.60,41.8885,0.4986,0.6407,1.0429,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115254,810.16,28.54,3.40,2,829.60,0,NONE,0,0
2026-03-26 11:52:55,스냅샷,B0164830,,,65,,22.60,41.8885,0.4986,0.6407,1.0429,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115254,810.16,28.54,3.40,2,829.60,0,NONE,0,0
2026-03-26 11:52:56,스냅샷,B0164830,,,65,,22.64,41.9383,0.4987,0.6410,1.0433,0.1301,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115255,810.26,28.44,3.39,5,829.60,0,NONE,0,0
2026-03-26 11:52:57,스냅샷,B0164830,,,65,,22.62,41.9084,0.4987,0.6408,1.0430,0.1300,,1426,29.90,5,29.95,2,30.35,1,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,28,201,115257,810.20,28.50,3.40,2,829.60,0,NONE,0,0
