표준코드,단축코드,한글종목명,한글종목약명,영문종목명,상장일,최종거래일,최종결제일,기초자산유형,거래승수,권리유형,행사가격
KR4B01656820,B0165682,코스피200 C 202605   682.5,C 202605   682.5,KOSPI 200 C 202605   682.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,682.5
KR4B01656879,B0165687,코스피200 C 202605   687.5,C 202605   687.5,KOSPI 200 C 202605   687.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,687.5
KR4B01656929,B0165692,코스피200 C 202605   692.5,C 202605   692.5,KOSPI 200 C 202605   692.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,692.5
KR4B01656978,B0165697,코스피200 C 202605   697.5,C 202605   697.5,KOSPI 200 C 202605   697.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,697.5
KR4B01657026,B0165702,코스피200 C 202605   702.5,C 202605   702.5,KOSPI 200 C 202605   702.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,702.5
KR4B01657075,B0165707,코스피200 C 202605   707.5,C 202605   707.5,KOSPI 200 C 202605   707.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,707.5
KR4B01657125,B0165712,코스피200 C 202605   712.5,C 202605   712.5,KOSPI 200 C 202605   712.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,712.5
KR4B01657174,B0165717,코스피200 C 202605   717.5,C 202605   717.5,KOSPI 200 C 202605   717.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,717.5
KR4B01657224,B0165722,코스피200 C 202605   722.5,C 202605   722.5,KOSPI 200 C 202605   722.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,722.5
KR4B01657273,B0165727,코스피200 C 202605   727.5,C 202605   727.5,KOSPI 200 C 202605   727.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,727.5
KR4B01657323,B0165732,코스피200 C 202605   732.5,C 202605   732.5,KOSPI 200 C 202605   732.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,732.5
KR4B01657372,B0165737,코스피200 C 202605   737.5,C 202605   737.5,KOSPI 200 C 202605   737.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,737.5
KR4B01657422,B0165742,코스피200 C 202605   742.5,C 202605   742.5,KOSPI 200 C 202605   742.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,742.5
KR4B01657471,B0165747,코스피200 C 202605   747.5,C 202605   747.5,KOSPI 200 C 202605   747.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,747.5
KR4B01657521,B0165752,코스피200 C 202605   752.5,C 202605   752.5,KOSPI 200 C 202605   752.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,752.5
KR4B01657570,B0165757,코스피200 C 202605   757.5,C 202605   757.5,KOSPI 200 C 202605   757.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,757.5
KR4B01657620,B0165762,코스피200 C 202605   762.5,C 202605   762.5,KOSPI 200 C 202605   762.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,762.5
KR4B01657679,B0165767,코스피200 C 202605   767.5,C 202605   767.5,KOSPI 200 C 202605   767.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,767.5
KR4B01657729,B0165772,코스피200 C 202605   772.5,C 202605   772.5,KOSPI 200 C 202605   772.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,772.5
KR4B01657778,B0165777,코스피200 C 202605   777.5,C 202605   777.5,KOSPI 200 C 202605   777.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,777.5
KR4B01657828,B0165782,코스피200 C 202605   782.5,C 202605   782.5,KOSPI 200 C 202605   782.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,782.5
KR4B01657877,B0165787,코스피200 C 202605   787.5,C 202605   787.5,KOSPI 200 C 202605   787.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,787.5
KR4B01657927,B0165792,코스피200 C 202605   792.5,C 202605   792.5,KOSPI 200 C 202605   792.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,792.5
KR4B01657976,B0165797,코스피200 C 202605   797.5,C 202605   797.5,KOSPI 200 C 202605   797.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,797.5
KR4B01658024,B0165802,코스피200 C 202605   802.5,C 202605   802.5,KOSPI 200 C 202605   802.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,802.5
KR4B01658073,B0165807,코스피200 C 202605   807.5,C 202605   807.5,KOSPI 200 C 202605   807.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,807.5
KR4B01658123,B0165812,코스피200 C 202605   812.5,C 202605   812.5,KOSPI 200 C 202605   812.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,812.5
KR4B01658172,B0165817,코스피200 C 202605   817.5,C 202605   817.5,KOSPI 200 C 202605   817.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,817.5
KR4B01658222,B0165822,코스피200 C 202605   822.5,C 202605   822.5,KOSPI 200 C 202605   822.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,822.5
KR4B01658271,B0165827,코스피200 C 202605   827.5,C 202605   827.5,KOSPI 200 C 202605   827.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,827.5
KR4B01658321,B0165832,코스피200 C 202605   832.5,C 202605   832.5,KOSPI 200 C 202605   832.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,832.5
KR4B01658370,B0165837,코스피200 C 202605   837.5,C 202605   837.5,KOSPI 200 C 202605   837.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,837.5
KR4B01658420,B0165842,코스피200 C 202605   842.5,C 202605   842.5,KOSPI 200 C 202605   842.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,842.5
KR4B01658479,B0165847,코스피200 C 202605   847.5,C 202605   847.5,KOSPI 200 C 202605   847.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,847.5
KR4B01658529,B0165852,코스피200 C 202605   852.5,C 202605   852.5,KOSPI 200 C 202605   852.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,852.5
KR4B01658578,B0165857,코스피200 C 202605   857.5,C 202605   857.5,KOSPI 200 C 202605   857.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,857.5
KR4B01658628,B0165862,코스피200 C 202605   862.5,C 202605   862.5,KOSPI 200 C 202605   862.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,862.5
KR4B01658677,B0165867,코스피200 C 202605   867.5,C 202605   867.5,KOSPI 200 C 202605   867.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,867.5
KR4B01658727,B0165872,코스피200 C 202605   872.5,C 202605   872.5,KOSPI 200 C 202605   872.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,872.5
KR4B01658776,B0165877,코스피200 C 202605   877.5,C 202605   877.5,KOSPI 200 C 202605   877.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,877.5
KR4B01658826,B0165882,코스피200 C 202605   882.5,C 202605   882.5,KOSPI 200 C 202605   882.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,882.5
KR4B01658875,B0165887,코스피200 C 202605   887.5,C 202605   887.5,KOSPI 200 C 202605   887.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,887.5
KR4B01658925,B0165892,코스피200 C 202605   892.5,C 202605   892.5,KOSPI 200 C 202605   892.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,892.5
KR4B01658974,B0165897,코스피200 C 202605   897.5,C 202605   897.5,KOSPI 200 C 202605   897.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,897.5
KR4B01659022,B0165902,코스피200 C 202605   902.5,C 202605   902.5,KOSPI 200 C 202605   902.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,902.5
KR4B01659071,B0165907,코스피200 C 202605   907.5,C 202605   907.5,KOSPI 200 C 202605   907.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,907.5
KR4C01654220,C0165422,코스피200 P 202605   422.5,P 202605   422.5,KOSPI 200 P 202605   422.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,422.5
KR4C01654279,C0165427,코스피200 P 202605   427.5,P 202605   427.5,KOSPI 200 P 202605   427.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,427.5
KR4C01654329,C0165432,코스피200 P 202605   432.5,P 202605   432.5,KOSPI 200 P 202605   432.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,432.5
KR4C01654378,C0165437,코스피200 P 202605   437.5,P 202605   437.5,KOSPI 200 P 202605   437.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,437.5
KR4C01654428,C0165442,코스피200 P 202605   442.5,P 202605   442.5,KOSPI 200 P 202605   442.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,442.5
KR4C01654477,C0165447,코스피200 P 202605   447.5,P 202605   447.5,KOSPI 200 P 202605   447.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,447.5
KR4C01654527,C0165452,코스피200 P 202605   452.5,P 202605   452.5,KOSPI 200 P 202605   452.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,452.5
KR4C01654576,C0165457,코스피200 P 202605   457.5,P 202605   457.5,KOSPI 200 P 202605   457.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,457.5
KR4C01654626,C0165462,코스피200 P 202605   462.5,P 202605   462.5,KOSPI 200 P 202605   462.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,462.5
KR4C01654675,C0165467,코스피200 P 202605   467.5,P 202605   467.5,KOSPI 200 P 202605   467.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,467.5
KR4C01654725,C0165472,코스피200 P 202605   472.5,P 202605   472.5,KOSPI 200 P 202605   472.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,472.5
KR4C01654774,C0165477,코스피200 P 202605   477.5,P 202605   477.5,KOSPI 200 P 202605   477.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,477.5
KR4C01654824,C0165482,코스피200 P 202605   482.5,P 202605   482.5,KOSPI 200 P 202605   482.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,482.5
KR4C01654873,C0165487,코스피200 P 202605   487.5,P 202605   487.5,KOSPI 200 P 202605   487.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,487.5
KR4C01654923,C0165492,코스피200 P 202605   492.5,P 202605   492.5,KOSPI 200 P 202605   492.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,492.5
KR4C01654972,C0165497,코스피200 P 202605   497.5,P 202605   497.5,KOSPI 200 P 202605   497.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,497.5
KR4C01655029,C0165502,코스피200 P 202605   502.5,P 202605   502.5,KOSPI 200 P 202605   502.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,502.5
KR4C01655078,C0165507,코스피200 P 202605   507.5,P 202605   507.5,KOSPI 200 P 202605   507.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,507.5
KR4C01655128,C0165512,코스피200 P 202605   512.5,P 202605   512.5,KOSPI 200 P 202605   512.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,512.5
KR4C01655177,C0165517,코스피200 P 202605   517.5,P 202605   517.5,KOSPI 200 P 202605   517.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,517.5
KR4C01655227,C0165522,코스피200 P 202605   522.5,P 202605   522.5,KOSPI 200 P 202605   522.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,522.5
KR4C01655276,C0165527,코스피200 P 202605   527.5,P 202605   527.5,KOSPI 200 P 202605   527.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,527.5
KR4C01655326,C0165532,코스피200 P 202605   532.5,P 202605   532.5,KOSPI 200 P 202605   532.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,532.5
KR4C01655375,C0165537,코스피200 P 202605   537.5,P 202605   537.5,KOSPI 200 P 202605   537.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,537.5
KR4C01655425,C0165542,코스피200 P 202605   542.5,P 202605   542.5,KOSPI 200 P 202605   542.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,542.5
KR4C01655474,C0165547,코스피200 P 202605   547.5,P 202605   547.5,KOSPI 200 P 202605   547.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,547.5
KR4C01655524,C0165552,코스피200 P 202605   552.5,P 202605   552.5,KOSPI 200 P 202605   552.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,552.5
KR4C01655573,C0165557,코스피200 P 202605   557.5,P 202605   557.5,KOSPI 200 P 202605   557.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,557.5
KR4C01655623,C0165562,코스피200 P 202605   562.5,P 202605   562.5,KOSPI 200 P 202605   562.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,562.5
KR4C01655672,C0165567,코스피200 P 202605   567.5,P 202605   567.5,KOSPI 200 P 202605   567.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,567.5
KR4C01655722,C0165572,코스피200 P 202605   572.5,P 202605   572.5,KOSPI 200 P 202605   572.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,572.5
KR4C01655771,C0165577,코스피200 P 202605   577.5,P 202605   577.5,KOSPI 200 P 202605   577.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,577.5
KR4C01655821,C0165582,코스피200 P 202605   582.5,P 202605   582.5,KOSPI 200 P 202605   582.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,582.5
KR4C01655870,C0165587,코스피200 P 202605   587.5,P 202605   587.5,KOSPI 200 P 202605   587.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,587.5
KR4C01655920,C0165592,코스피200 P 202605   592.5,P 202605   592.5,KOSPI 200 P 202605   592.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,592.5
KR4C01655979,C0165597,코스피200 P 202605   597.5,P 202605   597.5,KOSPI 200 P 202605   597.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,597.5
KR4C01656027,C0165602,코스피200 P 202605   602.5,P 202605   602.5,KOSPI 200 P 202605   602.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,602.5
KR4C01656076,C0165607,코스피200 P 202605   607.5,P 202605   607.5,KOSPI 200 P 202605   607.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,607.5
KR4C01656126,C0165612,코스피200 P 202605   612.5,P 202605   612.5,KOSPI 200 P 202605   612.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,612.5
KR4C01656175,C0165617,코스피200 P 202605   617.5,P 202605   617.5,KOSPI 200 P 202605   617.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,617.5
KR4C01656225,C0165622,코스피200 P 202605   622.5,P 202605   622.5,KOSPI 200 P 202605   622.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,622.5
KR4C01656274,C0165627,코스피200 P 202605   627.5,P 202605   627.5,KOSPI 200 P 202605   627.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,627.5
KR4C01656324,C0165632,코스피200 P 202605   632.5,P 202605   632.5,KOSPI 200 P 202605   632.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,632.5
KR4C01656373,C0165637,코스피200 P 202605   637.5,P 202605   637.5,KOSPI 200 P 202605   637.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,637.5
KR4C01656423,C0165642,코스피200 P 202605   642.5,P 202605   642.5,KOSPI 200 P 202605   642.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,642.5
KR4C01656472,C0165647,코스피200 P 202605   647.5,P 202605   647.5,KOSPI 200 P 202605   647.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,647.5
KR4C01656522,C0165652,코스피200 P 202605   652.5,P 202605   652.5,KOSPI 200 P 202605   652.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,652.5
KR4C01656571,C0165657,코스피200 P 202605   657.5,P 202605   657.5,KOSPI 200 P 202605   657.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,657.5
KR4C01656621,C0165662,코스피200 P 202605   662.5,P 202605   662.5,KOSPI 200 P 202605   662.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,662.5
KR4C01656670,C0165667,코스피200 P 202605   667.5,P 202605   667.5,KOSPI 200 P 202605   667.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,667.5
KR4C01656720,C0165672,코스피200 P 202605   672.5,P 202605   672.5,KOSPI 200 P 202605   672.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,672.5
KR4C01656779,C0165677,코스피200 P 202605   677.5,P 202605   677.5,KOSPI 200 P 202605   677.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,677.5
KR4C01656829,C0165682,코스피200 P 202605   682.5,P 202605   682.5,KOSPI 200 P 202605   682.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,682.5
KR4C01656878,C0165687,코스피200 P 202605   687.5,P 202605   687.5,KOSPI 200 P 202605   687.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,687.5
KR4C01656928,C0165692,코스피200 P 202605   692.5,P 202605   692.5,KOSPI 200 P 202605   692.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,692.5
KR4C01656977,C0165697,코스피200 P 202605   697.5,P 202605   697.5,KOSPI 200 P 202605   697.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,697.5
KR4C01657025,C0165702,코스피200 P 202605   702.5,P 202605   702.5,KOSPI 200 P 202605   702.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,702.5
KR4C01657074,C0165707,코스피200 P 202605   707.5,P 202605   707.5,KOSPI 200 P 202605   707.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,707.5
KR4C01657124,C0165712,코스피200 P 202605   712.5,P 202605   712.5,KOSPI 200 P 202605   712.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,712.5
KR4C01657173,C0165717,코스피200 P 202605   717.5,P 202605   717.5,KOSPI 200 P 202605   717.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,717.5
KR4C01657223,C0165722,코스피200 P 202605   722.5,P 202605   722.5,KOSPI 200 P 202605   722.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,722.5
KR4C01657272,C0165727,코스피200 P 202605   727.5,P 202605   727.5,KOSPI 200 P 202605   727.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,727.5
KR4C01657322,C0165732,코스피200 P 202605   732.5,P 202605   732.5,KOSPI 200 P 202605   732.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,732.5
KR4C01657371,C0165737,코스피200 P 202605   737.5,P 202605   737.5,KOSPI 200 P 202605   737.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,737.5
KR4C01657421,C0165742,코스피200 P 202605   742.5,P 202605   742.5,KOSPI 200 P 202605   742.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,742.5
KR4C01657470,C0165747,코스피200 P 202605   747.5,P 202605   747.5,KOSPI 200 P 202605   747.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,747.5
KR4C01657520,C0165752,코스피200 P 202605   752.5,P 202605   752.5,KOSPI 200 P 202605   752.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,752.5
KR4C01657579,C0165757,코스피200 P 202605   757.5,P 202605   757.5,KOSPI 200 P 202605   757.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,757.5
KR4C01657629,C0165762,코스피200 P 202605   762.5,P 202605   762.5,KOSPI 200 P 202605   762.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,762.5
KR4C01657678,C0165767,코스피200 P 202605   767.5,P 202605   767.5,KOSPI 200 P 202605   767.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,767.5
KR4C01657728,C0165772,코스피200 P 202605   772.5,P 202605   772.5,KOSPI 200 P 202605   772.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,772.5
KR4C01657777,C0165777,코스피200 P 202605   777.5,P 202605   777.5,KOSPI 200 P 202605   777.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,777.5
KR4C01657827,C0165782,코스피200 P 202605   782.5,P 202605   782.5,KOSPI 200 P 202605   782.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,782.5
KR4C01657876,C0165787,코스피200 P 202605   787.5,P 202605   787.5,KOSPI 200 P 202605   787.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,787.5
KR4C01657926,C0165792,코스피200 P 202605   792.5,P 202605   792.5,KOSPI 200 P 202605   792.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,792.5
KR4C01657975,C0165797,코스피200 P 202605   797.5,P 202605   797.5,KOSPI 200 P 202605   797.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,797.5
KR4C01658023,C0165802,코스피200 P 202605   802.5,P 202605   802.5,KOSPI 200 P 202605   802.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,802.5
KR4C01658072,C0165807,코스피200 P 202605   807.5,P 202605   807.5,KOSPI 200 P 202605   807.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,807.5
KR4C01658122,C0165812,코스피200 P 202605   812.5,P 202605   812.5,KOSPI 200 P 202605   812.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,812.5
KR4C01658171,C0165817,코스피200 P 202605   817.5,P 202605   817.5,KOSPI 200 P 202605   817.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,817.5
KR4C01658221,C0165822,코스피200 P 202605   822.5,P 202605   822.5,KOSPI 200 P 202605   822.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,822.5
KR4C01658270,C0165827,코스피200 P 202605   827.5,P 202605   827.5,KOSPI 200 P 202605   827.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,827.5
KR4C01658320,C0165832,코스피200 P 202605   832.5,P 202605   832.5,KOSPI 200 P 202605   832.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,832.5
KR4C01658379,C0165837,코스피200 P 202605   837.5,P 202605   837.5,KOSPI 200 P 202605   837.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,837.5
KR4C01658429,C0165842,코스피200 P 202605   842.5,P 202605   842.5,KOSPI 200 P 202605   842.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,842.5
KR4C01658478,C0165847,코스피200 P 202605   847.5,P 202605   847.5,KOSPI 200 P 202605   847.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,847.5
KR4C01658528,C0165852,코스피200 P 202605   852.5,P 202605   852.5,KOSPI 200 P 202605   852.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,852.5
KR4C01658577,C0165857,코스피200 P 202605   857.5,P 202605   857.5,KOSPI 200 P 202605   857.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,857.5
KR4C01658627,C0165862,코스피200 P 202605   862.5,P 202605   862.5,KOSPI 200 P 202605   862.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,862.5
KR4C01658676,C0165867,코스피200 P 202605   867.5,P 202605   867.5,KOSPI 200 P 202605   867.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,867.5
KR4C01658726,C0165872,코스피200 P 202605   872.5,P 202605   872.5,KOSPI 200 P 202605   872.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,872.5
KR4C01658775,C0165877,코스피200 P 202605   877.5,P 202605   877.5,KOSPI 200 P 202605   877.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,877.5
KR4C01658825,C0165882,코스피200 P 202605   882.5,P 202605   882.5,KOSPI 200 P 202605   882.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,882.5
KR4C01658874,C0165887,코스피200 P 202605   887.5,P 202605   887.5,KOSPI 200 P 202605   887.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,887.5
KR4C01658924,C0165892,코스피200 P 202605   892.5,P 202605   892.5,KOSPI 200 P 202605   892.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,892.5
KR4C01658973,C0165897,코스피200 P 202605   897.5,P 202605   897.5,KOSPI 200 P 202605   897.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,897.5
KR4C01659021,C0165902,코스피200 P 202605   902.5,P 202605   902.5,KOSPI 200 P 202605   902.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,902.5
KR4C01659070,C0165907,코스피200 P 202605   907.5,P 202605   907.5,KOSPI 200 P 202605   907.5,2026-02-13,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,907.5
KR4B01659055,B0165905,코스피200 C 202605   905.0,C 202605   905.0,KOSPI 200 C 202605   905.0,2026-02-05,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,905
KR4B01659105,B0165910,코스피200 C 202605   910.0,C 202605   910.0,KOSPI 200 C 202605   910.0,2026-02-05,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,910
KR4C01659054,C0165905,코스피200 P 202605   905.0,P 202605   905.0,KOSPI 200 P 202605   905.0,2026-02-05,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,905
KR4C01659104,C0165910,코스피200 P 202605   910.0,P 202605   910.0,KOSPI 200 P 202605   910.0,2026-02-05,2026-05-14,2026-05-15,지수(Index),250000,풋옵션,910
KR4B01658958,B0165895,코스피200 C 202605   895.0,C 202605   895.0,KOSPI 200 C 202605   895.0,2026-02-04,2026-05-14,2026-05-15,지수(Index),250000,콜옵션,895
