step,timestamp,index_price,option_mid,option_delta,market_bid,market_ask,market_spread,cash,inventory,net_delta,reservation_price,lp_bid,lp_ask,lp_spread,pnl,time_remaining,total_trades,total_bought,total_sold,hedge_position,total_hedges,bid_inside_market,ask_inside_market
269,269.0,1131.77,45.05,0.3993,44.9,45.2,0.30000000000000426,-44.900000000000006,1,0.3993,45.0466725,44.85,45.2,0.3500000000000014,0.14999999999999147,0.9875462962962963,5,3,2,0,0,False,True
270,270.0,1131.99,45.05,0.3991,44.9,45.2,0.30000000000000426,-44.900000000000006,1,0.3991,45.04667416666666,44.85,45.2,0.3500000000000014,0.14999999999999147,0.9875,5,3,2,0,0,False,True
271,271.0,1131.99,45.05,0.3991,44.9,45.2,0.30000000000000426,-44.900000000000006,1,0.3991,45.04667416666666,44.85,45.2,0.3500000000000014,0.14999999999999147,0.9874537037037037,5,3,2,0,0,False,True
272,272.0,1131.99,45.075,0.3991,44.95,45.2,0.25,-44.900000000000006,1,0.3991,45.07167416666667,44.900000000000006,45.2,0.29999999999999716,0.17499999999999716,0.9874074074074074,5,3,2,0,0,False,True
273,273.0,1131.99,45.05,0.399,44.9,45.2,0.30000000000000426,-44.900000000000006,1,0.399,45.046675,44.85,45.2,0.3500000000000014,0.14999999999999147,0.9873611111111111,5,3,2,0,0,False,True
274,274.0,1131.99,45.05,0.3991,44.9,45.2,0.30000000000000426,-44.900000000000006,1,0.3991,45.04667416666666,44.85,45.2,0.3500000000000014,0.14999999999999147,0.9873148148148149,5,3,2,0,0,False,True
275,275.0,1131.99,45.1,0.3992,44.95,45.25,0.29999999999999716,-44.900000000000006,1,0.3992,45.096673333333335,44.900000000000006,45.25,0.3499999999999943,0.19999999999999574,0.9872685185185185,5,3,2,0,0,False,True
276,276.0,1131.99,46.775,0.399,45.0,48.55,3.549999999999997,0.3499999999999943,0,0.0,46.775,45.0,48.550000000000004,3.5500000000000043,0.3499999999999943,0.9872222222222222,6,3,3,0,0,True,False
277,277.0,1131.99,45.175,0.3989,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.987175925925926,6,3,3,0,0,False,False
278,278.0,1131.99,45.175,0.3992,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9871296296296296,6,3,3,0,0,False,False
279,279.0,1131.99,45.175,0.3992,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9870833333333333,6,3,3,0,0,False,False
280,280.0,1132.04,45.2,0.3989,45.05,45.35,0.30000000000000426,0.3499999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.3499999999999943,0.987037037037037,6,3,3,0,0,False,False
281,281.0,1132.04,45.15,0.3992,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9869907407407408,6,3,3,0,0,True,False
282,282.0,1132.04,45.15,0.3991,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9869444444444444,6,3,3,0,0,True,False
283,283.0,1132.04,45.25,0.399,45.1,45.4,0.29999999999999716,0.3499999999999943,0,0.0,45.25,45.1,45.400000000000006,0.30000000000000426,0.3499999999999943,0.9868981481481481,6,3,3,0,0,True,False
284,284.0,1132.04,45.175,0.3989,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9868518518518519,6,3,3,0,0,False,False
285,285.0,1132.04,45.2,0.3989,45.05,45.35,0.30000000000000426,0.3499999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.3499999999999943,0.9868055555555556,6,3,3,0,0,False,False
286,286.0,1132.04,45.2,0.3992,45.05,45.35,0.30000000000000426,0.3499999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.3499999999999943,0.9867592592592592,6,3,3,0,0,False,False
287,287.0,1132.04,45.2,0.3991,45.05,45.35,0.30000000000000426,0.3499999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.3499999999999943,0.986712962962963,6,3,3,0,0,False,False
288,288.0,1132.04,45.175,0.3991,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9866666666666667,6,3,3,0,0,False,False
289,289.0,1132.04,45.175,0.3991,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9866203703703704,6,3,3,0,0,False,False
290,290.0,1132.25,45.225,0.399,45.1,45.35,0.25,0.3499999999999943,0,0.0,45.225,45.1,45.35,0.25,0.3499999999999943,0.986574074074074,6,3,3,0,0,True,True
291,291.0,1132.25,45.25,0.399,45.1,45.4,0.29999999999999716,0.3499999999999943,0,0.0,45.25,45.1,45.400000000000006,0.30000000000000426,0.3499999999999943,0.9865277777777778,6,3,3,0,0,True,False
292,292.0,1132.25,45.225,0.399,45.1,45.35,0.25,0.3499999999999943,0,0.0,45.225,45.1,45.35,0.25,0.3499999999999943,0.9864814814814815,6,3,3,0,0,True,True
293,293.0,1132.25,45.325,0.3991,45.2,45.45,0.25,0.3499999999999943,0,0.0,45.325,45.2,45.45,0.25,0.3499999999999943,0.9864351851851851,6,3,3,0,0,True,True
294,294.0,1132.25,45.3,0.399,45.15,45.45,0.30000000000000426,0.3499999999999943,0,0.0,45.3,45.1,45.45,0.3500000000000014,0.3499999999999943,0.9863888888888889,6,3,3,0,0,False,True
295,295.0,1132.25,45.3,0.3989,45.15,45.45,0.30000000000000426,0.3499999999999943,0,0.0,45.3,45.1,45.45,0.3500000000000014,0.3499999999999943,0.9863425925925926,6,3,3,0,0,False,True
296,296.0,1132.25,45.3,0.3991,45.15,45.45,0.30000000000000426,0.3499999999999943,0,0.0,45.3,45.1,45.45,0.3500000000000014,0.3499999999999943,0.9862962962962963,6,3,3,0,0,False,True
297,297.0,1132.25,45.3,0.3991,45.15,45.45,0.30000000000000426,0.3499999999999943,0,0.0,45.3,45.1,45.45,0.3500000000000014,0.3499999999999943,0.98625,6,3,3,0,0,False,True
298,298.0,1132.25,45.3,0.399,45.15,45.45,0.30000000000000426,0.3499999999999943,0,0.0,45.3,45.1,45.45,0.3500000000000014,0.3499999999999943,0.9862037037037037,6,3,3,0,0,False,True
299,299.0,1132.25,45.3,0.3989,45.15,45.45,0.30000000000000426,0.3499999999999943,0,0.0,45.3,45.1,45.45,0.3500000000000014,0.3499999999999943,0.9861574074074074,6,3,3,0,0,False,True
300,300.0,1132.31,45.25,0.399,45.1,45.4,0.29999999999999716,0.3499999999999943,0,0.0,45.25,45.1,45.400000000000006,0.30000000000000426,0.3499999999999943,0.9861111111111112,6,3,3,0,0,True,False
301,301.0,1132.31,45.275,0.3988,45.15,45.4,0.25,0.3499999999999943,0,0.0,45.275,45.1,45.400000000000006,0.30000000000000426,0.3499999999999943,0.9860648148148148,6,3,3,0,0,False,False
302,302.0,1132.31,45.15,0.399,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9860185185185185,6,3,3,0,0,True,False
303,303.0,1132.31,45.125,0.3989,45.0,45.25,0.25,0.3499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.3499999999999943,0.9859722222222222,6,3,3,0,0,True,True
304,304.0,1132.31,45.125,0.3987,45.0,45.25,0.25,0.3499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.3499999999999943,0.9859259259259259,6,3,3,0,0,True,True
305,305.0,1132.31,45.15,0.3989,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9858796296296296,6,3,3,0,0,True,False
306,306.0,1132.31,45.15,0.3992,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9858333333333333,6,3,3,0,0,True,False
307,307.0,1132.31,45.15,0.399,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9857870370370371,6,3,3,0,0,True,False
308,308.0,1132.31,45.125,0.399,45.0,45.25,0.25,0.3499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.3499999999999943,0.9857407407407407,6,3,3,0,0,True,True
309,309.0,1132.31,45.15,0.399,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9856944444444444,6,3,3,0,0,True,False
310,310.0,1132.55,45.175,0.399,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9856481481481482,6,3,3,0,0,False,False
311,311.0,1132.55,45.1,0.3988,44.95,45.25,0.29999999999999716,0.3499999999999943,0,0.0,45.1,44.95,45.25,0.29999999999999716,0.3499999999999943,0.9856018518518519,6,3,3,0,0,True,True
312,312.0,1132.55,45.125,0.3992,45.0,45.25,0.25,0.3499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.3499999999999943,0.9855555555555555,6,3,3,0,0,True,True
313,313.0,1132.55,45.125,0.399,45.0,45.25,0.25,0.3499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.3499999999999943,0.9855092592592593,6,3,3,0,0,True,True
314,314.0,1132.55,45.125,0.3989,45.0,45.25,0.25,0.3499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.3499999999999943,0.985462962962963,6,3,3,0,0,True,True
315,315.0,1132.55,45.1,0.3991,44.95,45.25,0.29999999999999716,0.3499999999999943,0,0.0,45.1,44.95,45.25,0.29999999999999716,0.3499999999999943,0.9854166666666667,6,3,3,0,0,True,True
316,316.0,1132.55,45.15,0.3989,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9853703703703703,6,3,3,0,0,True,False
317,317.0,1132.55,45.175,0.3988,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9853240740740741,6,3,3,0,0,False,False
318,318.0,1132.55,45.125,0.399,45.0,45.25,0.25,0.3499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.3499999999999943,0.9852777777777778,6,3,3,0,0,True,True
319,319.0,1132.55,45.175,0.399,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9852314814814814,6,3,3,0,0,False,False
320,320.0,1132.54,45.2,0.3988,45.05,45.35,0.30000000000000426,0.3499999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.3499999999999943,0.9851851851851852,6,3,3,0,0,False,False
321,321.0,1132.54,45.2,0.3989,45.05,45.35,0.30000000000000426,0.3499999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.3499999999999943,0.9851388888888889,6,3,3,0,0,False,False
322,322.0,1132.54,45.175,0.3988,45.05,45.3,0.25,0.3499999999999943,0,0.0,45.175,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9850925925925926,6,3,3,0,0,False,False
323,323.0,1132.54,45.15,0.399,45.0,45.3,0.29999999999999716,0.3499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.3499999999999943,0.9850462962962963,6,3,3,0,0,True,False
324,324.0,1132.54,45.15,0.399,45.0,45.3,0.29999999999999716,-44.650000000000006,1,0.399,45.146675,44.95,45.300000000000004,0.3500000000000014,0.4999999999999929,0.985,7,4,3,0,0,False,False
325,325.0,1132.54,45.1,0.3991,44.95,45.25,0.29999999999999716,-44.650000000000006,1,0.3991,45.096674166666666,44.900000000000006,45.25,0.3499999999999943,0.44999999999999574,0.9849537037037037,7,4,3,0,0,False,True
326,326.0,1132.54,45.05,0.3988,44.9,45.2,0.30000000000000426,-44.650000000000006,1,0.3988,45.04667666666666,44.85,45.2,0.3500000000000014,0.3999999999999915,0.9849074074074075,7,4,3,0,0,False,True
327,327.0,1132.54,45.05,0.3988,44.9,45.2,0.30000000000000426,-44.650000000000006,1,0.3988,45.04667666666666,44.85,45.2,0.3500000000000014,0.3999999999999915,0.9848611111111111,7,4,3,0,0,False,True
328,328.0,1132.54,45.075,0.399,44.95,45.2,0.25,-44.650000000000006,1,0.399,45.071675000000006,44.900000000000006,45.2,0.29999999999999716,0.42499999999999716,0.9848148148148148,7,4,3,0,0,False,True
329,329.0,1132.54,45.075,0.3988,44.95,45.2,0.25,-44.650000000000006,1,0.3988,45.07167666666667,44.900000000000006,45.2,0.29999999999999716,0.42499999999999716,0.9847685185185185,7,4,3,0,0,False,True
330,330.0,1132.42,45.1,0.399,44.95,45.25,0.29999999999999716,-44.650000000000006,1,0.399,45.096675000000005,44.900000000000006,45.25,0.3499999999999943,0.44999999999999574,0.9847222222222223,7,4,3,0,0,False,True
331,331.0,1132.42,45.125,0.3989,45.0,45.25,0.25,-44.650000000000006,1,0.3989,45.121675833333335,44.95,45.25,0.29999999999999716,0.4749999999999943,0.9846759259259259,7,4,3,0,0,False,True
332,332.0,1132.42,45.125,0.3989,45.0,45.25,0.25,-44.650000000000006,1,0.3989,45.121675833333335,44.95,45.25,0.29999999999999716,0.4749999999999943,0.9846296296296296,7,4,3,0,0,False,True
333,333.0,1132.42,45.125,0.3989,45.0,45.25,0.25,-44.650000000000006,1,0.3989,45.121675833333335,44.95,45.25,0.29999999999999716,0.4749999999999943,0.9845833333333334,7,4,3,0,0,False,True
334,334.0,1132.42,45.125,0.3988,45.0,45.25,0.25,-44.650000000000006,1,0.3988,45.121676666666666,44.95,45.25,0.29999999999999716,0.4749999999999943,0.984537037037037,7,4,3,0,0,False,True
335,335.0,1132.42,45.025,0.3988,44.9,45.15,0.25,-44.650000000000006,1,0.3988,45.021676666666664,44.85,45.150000000000006,0.30000000000000426,0.3749999999999929,0.9844907407407407,7,4,3,0,0,False,False
336,336.0,1132.42,45.025,0.399,44.9,45.15,0.25,-44.650000000000006,1,0.399,45.021675,44.85,45.150000000000006,0.30000000000000426,0.3749999999999929,0.9844444444444445,7,4,3,0,0,False,False
337,337.0,1132.42,45.025,0.399,44.9,45.15,0.25,-44.650000000000006,1,0.399,45.021675,44.85,45.150000000000006,0.30000000000000426,0.3749999999999929,0.9843981481481482,7,4,3,0,0,False,False
338,338.0,1132.42,45.05,0.399,44.9,45.2,0.30000000000000426,-44.650000000000006,1,0.399,45.046675,44.85,45.2,0.3500000000000014,0.3999999999999915,0.9843518518518518,7,4,3,0,0,False,True
339,339.0,1132.42,45.1,0.3989,44.95,45.25,0.29999999999999716,-44.650000000000006,1,0.3989,45.096675833333336,44.900000000000006,45.25,0.3499999999999943,0.44999999999999574,0.9843055555555555,7,4,3,0,0,False,True
340,340.0,1132.54,45.15,0.399,45.0,45.3,0.29999999999999716,-44.650000000000006,1,0.399,45.146675,44.95,45.300000000000004,0.3500000000000014,0.4999999999999929,0.9842592592592593,7,4,3,0,0,False,False
341,341.0,1132.54,45.15,0.3987,45.0,45.3,0.29999999999999716,-44.650000000000006,1,0.3987,45.146677499999996,44.95,45.300000000000004,0.3500000000000014,0.4999999999999929,0.984212962962963,7,4,3,0,0,False,False
342,342.0,1132.54,45.2,0.3987,45.05,45.35,0.30000000000000426,-44.650000000000006,1,0.3987,45.1966775,45.0,45.35,0.3500000000000014,0.5499999999999972,0.9841666666666666,7,4,3,0,0,False,True
343,343.0,1132.54,45.125,0.399,45.0,45.25,0.25,-44.650000000000006,1,0.399,45.121675,44.95,45.25,0.29999999999999716,0.4749999999999943,0.9841203703703704,7,4,3,0,0,False,True
344,344.0,1132.54,45.175,0.3987,45.05,45.3,0.25,-44.650000000000006,1,0.3987,45.171677499999994,45.0,45.300000000000004,0.30000000000000426,0.5249999999999915,0.9840740740740741,7,4,3,0,0,False,False
345,345.0,1132.54,45.3,0.399,45.15,45.45,0.30000000000000426,-44.650000000000006,1,0.399,45.296675,45.1,45.45,0.3500000000000014,0.6499999999999915,0.9840277777777777,7,4,3,0,0,False,True
346,346.0,1132.54,45.275,0.3987,45.15,45.4,0.25,-44.650000000000006,1,0.3987,45.271677499999996,45.1,45.400000000000006,0.30000000000000426,0.6249999999999929,0.9839814814814815,7,4,3,0,0,False,False
347,347.0,1132.54,45.225,0.399,45.1,45.35,0.25,-44.650000000000006,1,0.399,45.221675000000005,45.050000000000004,45.35,0.29999999999999716,0.5749999999999957,0.9839351851851852,7,4,3,0,0,False,True
348,348.0,1132.54,45.2,0.3988,45.05,45.35,0.30000000000000426,-44.650000000000006,1,0.3988,45.19667666666667,45.0,45.35,0.3500000000000014,0.5499999999999972,0.9838888888888889,7,4,3,0,0,False,True
349,349.0,1132.54,45.125,0.3986,45.0,45.25,0.25,-44.650000000000006,1,0.3986,45.121678333333335,44.95,45.25,0.29999999999999716,0.4749999999999943,0.9838425925925925,7,4,3,0,0,False,True
350,350.0,1132.64,45.075,0.3986,44.95,45.2,0.25,-44.650000000000006,1,0.3986,45.07167833333334,44.900000000000006,45.2,0.29999999999999716,0.42499999999999716,0.9837962962962963,7,4,3,0,0,False,True
351,351.0,1132.64,45.15,0.3988,45.0,45.3,0.29999999999999716,-44.650000000000006,1,0.3988,45.146676666666664,44.95,45.300000000000004,0.3500000000000014,0.4999999999999929,0.98375,7,4,3,0,0,False,False
352,352.0,1132.64,45.15,0.3988,45.0,45.3,0.29999999999999716,-44.650000000000006,1,0.3988,45.146676666666664,44.95,45.300000000000004,0.3500000000000014,0.4999999999999929,0.9837037037037037,7,4,3,0,0,False,False
353,353.0,1132.64,45.15,0.3989,45.0,45.3,0.29999999999999716,-44.650000000000006,1,0.3989,45.14667583333333,44.95,45.300000000000004,0.3500000000000014,0.4999999999999929,0.9836574074074074,7,4,3,0,0,False,False
354,354.0,1132.64,45.175,0.3988,45.05,45.3,0.25,-44.650000000000006,1,0.3988,45.17167666666666,45.0,45.300000000000004,0.30000000000000426,0.5249999999999915,0.9836111111111111,7,4,3,0,0,False,False
355,355.0,1132.64,45.175,0.3988,45.05,45.3,0.25,-44.650000000000006,1,0.3988,45.17167666666666,45.0,45.300000000000004,0.30000000000000426,0.5249999999999915,0.9835648148148148,7,4,3,0,0,False,False
356,356.0,1132.64,45.175,0.3986,45.05,45.3,0.25,-44.650000000000006,1,0.3986,45.17167833333333,45.0,45.300000000000004,0.30000000000000426,0.5249999999999915,0.9835185185185186,7,4,3,0,0,False,False
357,357.0,1132.64,45.175,0.3987,45.05,45.3,0.25,-44.650000000000006,1,0.3987,45.171677499999994,45.0,45.300000000000004,0.30000000000000426,0.5249999999999915,0.9834722222222222,7,4,3,0,0,False,False
358,358.0,1132.64,45.2,0.3987,45.05,45.35,0.30000000000000426,-44.650000000000006,1,0.3987,45.1966775,45.0,45.35,0.3500000000000014,0.5499999999999972,0.9834259259259259,7,4,3,0,0,False,True
359,359.0,1132.64,45.175,0.3986,45.05,45.3,0.25,-44.650000000000006,1,0.3986,45.17167833333333,45.0,45.300000000000004,0.30000000000000426,0.5249999999999915,0.9833796296296297,7,4,3,0,0,False,False
360,360.0,1132.6,45.125,0.3988,45.0,45.25,0.25,-44.650000000000006,1,0.3988,45.121676666666666,44.95,45.25,0.29999999999999716,0.4749999999999943,0.9833333333333333,7,4,3,0,0,False,True
361,361.0,1132.6,45.15,0.3989,45.0,45.3,0.29999999999999716,-44.650000000000006,1,0.3989,45.14667583333333,44.95,45.300000000000004,0.3500000000000014,0.4999999999999929,0.983287037037037,7,4,3,0,0,False,False
362,362.0,1132.6,45.125,0.3988,45.0,45.25,0.25,-44.650000000000006,1,0.3988,45.121676666666666,44.95,45.25,0.29999999999999716,0.4749999999999943,0.9832407407407407,7,4,3,0,0,False,True
363,363.0,1132.6,45.2,0.3986,45.05,45.35,0.30000000000000426,0.5999999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.5999999999999943,0.9831944444444445,8,4,4,0,0,False,False
364,364.0,1132.6,45.225,0.3986,45.1,45.35,0.25,0.5999999999999943,0,0.0,45.225,45.1,45.35,0.25,0.5999999999999943,0.9831481481481481,8,4,4,0,0,True,True
365,365.0,1132.6,45.35,0.3987,45.2,45.5,0.29999999999999716,0.5999999999999943,0,0.0,45.35,45.2,45.5,0.29999999999999716,0.5999999999999943,0.9831018518518518,8,4,4,0,0,True,True
366,366.0,1132.6,45.3,0.3986,45.15,45.45,0.30000000000000426,0.5999999999999943,0,0.0,45.3,45.1,45.45,0.3500000000000014,0.5999999999999943,0.9830555555555556,8,4,4,0,0,False,True
367,367.0,1132.6,45.275,0.3986,45.15,45.4,0.25,0.5999999999999943,0,0.0,45.275,45.1,45.400000000000006,0.30000000000000426,0.5999999999999943,0.9830092592592593,8,4,4,0,0,False,False
368,368.0,1132.6,45.25,0.3988,45.1,45.4,0.29999999999999716,0.5999999999999943,0,0.0,45.25,45.1,45.400000000000006,0.30000000000000426,0.5999999999999943,0.9829629629629629,8,4,4,0,0,True,False
369,369.0,1132.6,45.225,0.3988,45.1,45.35,0.25,0.5999999999999943,0,0.0,45.225,45.1,45.35,0.25,0.5999999999999943,0.9829166666666667,8,4,4,0,0,True,True
370,370.0,1132.63,45.225,0.3988,45.1,45.35,0.25,0.5999999999999943,0,0.0,45.225,45.1,45.35,0.25,0.5999999999999943,0.9828703703703704,8,4,4,0,0,True,True
371,371.0,1132.63,45.2,0.3986,45.05,45.35,0.30000000000000426,-44.50000000000001,1,0.3986,45.19667833333334,45.0,45.35,0.3500000000000014,0.6999999999999957,0.9828240740740741,9,5,4,0,0,False,True
372,372.0,1132.63,45.2,0.3986,45.05,45.35,0.30000000000000426,0.8499999999999943,0,0.0,45.2,45.0,45.400000000000006,0.4000000000000057,0.8499999999999943,0.9827777777777778,10,5,5,0,0,False,False
373,373.0,1132.63,45.15,0.3987,45.0,45.3,0.29999999999999716,0.8499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.8499999999999943,0.9827314814814815,10,5,5,0,0,True,False
374,374.0,1132.63,45.15,0.3987,45.0,45.3,0.29999999999999716,0.8499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.8499999999999943,0.9826851851851852,10,5,5,0,0,True,False
375,375.0,1132.63,45.125,0.3986,45.0,45.25,0.25,0.8499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.8499999999999943,0.9826388888888888,10,5,5,0,0,True,True
376,376.0,1132.63,45.125,0.3987,45.0,45.25,0.25,0.8499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.8499999999999943,0.9825925925925926,10,5,5,0,0,True,True
377,377.0,1132.63,45.125,0.3987,45.0,45.25,0.25,0.8499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.8499999999999943,0.9825462962962963,10,5,5,0,0,True,True
378,378.0,1132.63,45.125,0.3988,45.0,45.25,0.25,0.8499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.8499999999999943,0.9825,10,5,5,0,0,True,True
379,379.0,1132.63,45.125,0.3986,45.0,45.25,0.25,0.8499999999999943,0,0.0,45.125,45.0,45.25,0.25,0.8499999999999943,0.9824537037037037,10,5,5,0,0,True,True
380,380.0,1132.57,45.15,0.3988,45.0,45.3,0.29999999999999716,0.8499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.8499999999999943,0.9824074074074074,10,5,5,0,0,True,False
381,381.0,1132.57,45.15,0.3987,45.0,45.3,0.29999999999999716,0.8499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.8499999999999943,0.9823611111111111,10,5,5,0,0,True,False
382,382.0,1132.57,45.15,0.3988,45.0,45.3,0.29999999999999716,0.8499999999999943,0,0.0,45.15,45.0,45.300000000000004,0.30000000000000426,0.8499999999999943,0.9823148148148149,10,5,5,0,0,True,False
383,383.0,1132.57,45.225,0.3987,45.1,45.35,0.25,46.15,-1,-0.3987,45.228322500000004,45.1,45.400000000000006,0.30000000000000426,0.9249999999999972,0.9822685185185185,11,5,6,0,0,True,False
384,384.0,1132.57,45.175,0.3987,45.05,45.3,0.25,46.15,-1,-0.3987,45.1783225,45.050000000000004,45.35,0.29999999999999716,0.9750000000000014,0.9822222222222222,11,5,6,0,0,True,False
385,385.0,1132.57,45.175,0.3986,45.05,45.3,0.25,46.15,-1,-0.3986,45.17832166666666,45.050000000000004,45.35,0.29999999999999716,0.9750000000000014,0.982175925925926,11,5,6,0,0,True,False
386,386.0,1132.57,45.1,0.3987,44.95,45.25,0.29999999999999716,46.15,-1,-0.3987,45.103322500000004,44.95,45.300000000000004,0.3500000000000014,1.0499999999999972,0.9821296296296296,11,5,6,0,0,True,False
387,387.0,1132.57,45.1,0.3987,44.95,45.25,0.29999999999999716,46.15,-1,-0.3987,45.103322500000004,44.95,45.300000000000004,0.3500000000000014,1.0499999999999972,0.9820833333333333,11,5,6,0,0,True,False
388,388.0,1132.57,45.05,0.3986,44.9,45.2,0.30000000000000426,1.1999999999999957,0,0.0,45.05,44.85,45.2,0.3500000000000014,1.1999999999999957,0.982037037037037,12,6,6,0,0,False,True
389,389.0,1132.57,45.05,0.3987,44.9,45.2,0.30000000000000426,1.1999999999999957,0,0.0,45.05,44.85,45.2,0.3500000000000014,1.1999999999999957,0.9819907407407408,12,6,6,0,0,False,True
390,390.0,1132.27,45.075,0.3986,44.95,45.2,0.25,1.1999999999999957,0,0.0,45.075,44.95,45.2,0.25,1.1999999999999957,0.9819444444444444,12,6,6,0,0,True,True
391,391.0,1132.27,45.125,0.3988,45.0,45.25,0.25,1.1999999999999957,0,0.0,45.125,45.0,45.25,0.25,1.1999999999999957,0.9818981481481481,12,6,6,0,0,True,True
392,392.0,1132.27,45.125,0.3988,45.0,45.25,0.25,1.1999999999999957,0,0.0,45.125,45.0,45.25,0.25,1.1999999999999957,0.9818518518518519,12,6,6,0,0,True,True
393,393.0,1132.27,45.1,0.3988,44.95,45.25,0.29999999999999716,1.1999999999999957,0,0.0,45.1,44.95,45.25,0.29999999999999716,1.1999999999999957,0.9818055555555556,12,6,6,0,0,True,True
394,394.0,1132.27,45.075,0.3987,44.95,45.2,0.25,1.1999999999999957,0,0.0,45.075,44.95,45.2,0.25,1.1999999999999957,0.9817592592592592,12,6,6,0,0,True,True
395,395.0,1132.27,45.025,0.3986,44.9,45.15,0.25,1.1999999999999957,0,0.0,45.025,44.85,45.150000000000006,0.30000000000000426,1.1999999999999957,0.981712962962963,12,6,6,0,0,False,False
396,396.0,1132.27,45.025,0.3986,44.9,45.15,0.25,1.1999999999999957,0,0.0,45.025,44.85,45.150000000000006,0.30000000000000426,1.1999999999999957,0.9816666666666667,12,6,6,0,0,False,False
397,397.0,1132.27,45.0,0.3989,44.85,45.15,0.29999999999999716,1.1999999999999957,0,0.0,45.0,44.85,45.150000000000006,0.30000000000000426,1.1999999999999957,0.9816203703703704,12,6,6,0,0,True,False
398,398.0,1132.27,44.95,0.3988,44.8,45.1,0.30000000000000426,-43.650000000000006,1,0.3988,44.94667666666667,44.75,45.1,0.3500000000000014,1.2999999999999972,0.981574074074074,13,7,6,0,0,False,True
399,399.0,1132.27,44.975,0.3988,44.85,45.1,0.25,-43.650000000000006,1,0.3988,44.97167666666667,44.800000000000004,45.1,0.29999999999999716,1.3249999999999957,0.9815277777777778,13,7,6,0,0,False,True
