step,timestamp,index_price,option_mid,option_delta,market_bid,market_ask,market_spread,cash,inventory,net_delta,reservation_price,lp_bid,lp_ask,lp_spread,pnl,time_remaining_ratio,total_trades,total_bought,total_sold
266,266.0,1131.77,45.025,0.3992,44.9,45.15,0.25,-297.34159588423927,7,2.7944,44.92741777777778,44.14235002671953,45.71248552883603,1.5701355021165,17.833404115760743,0.6984126984126984,21,14,7
267,267.0,1131.77,45.025,0.3993,44.9,45.15,0.25,-341.4843066762649,8,2.7950999999999997,44.927551785714286,44.142710792025646,45.712392779402926,1.5696819873772796,18.71569332373508,0.6972789115646258,22,15,7
268,268.0,1131.77,45.075,0.3992,44.95,45.2,0.25,-341.4843066762649,8,3.1936,44.96383954648526,44.17922531016624,45.74845378280428,1.569228472638045,19.115693323735115,0.6961451247165533,22,15,7
269,269.0,1131.77,45.05,0.3993,44.9,45.2,0.30000000000000426,-341.4843066762649,8,3.1944,44.938992789115645,44.15460531016624,45.72338026806505,1.5687749578988104,18.91569332373507,0.6950113378684807,22,15,7
270,270.0,1131.99,45.05,0.3991,44.9,45.2,0.30000000000000426,-341.4843066762649,8,3.1928,44.9392293877551,44.1550686661753,45.72339010933489,1.56832144315959,18.91569332373507,0.6938775510204082,22,15,7
271,271.0,1131.99,45.05,0.3991,44.9,45.2,0.30000000000000426,-341.4843066762649,8,3.1928,44.93941038548753,44.15547642127735,45.723344349697705,1.5678679284203554,18.91569332373507,0.6927437641723356,22,15,7
272,272.0,1131.99,45.075,0.3991,44.95,45.2,0.25,-341.4843066762649,8,3.1928,44.964591383219954,44.18088417637939,45.74829859006052,1.567414413681135,19.115693323735115,0.691609977324263,22,15,7
273,273.0,1131.99,45.05,0.399,44.9,45.2,0.30000000000000426,-341.4843066762649,8,3.192,44.9398,44.15631955052905,45.72328044947095,1.5669608989419004,18.91569332373507,0.6904761904761905,22,15,7
274,274.0,1131.99,45.05,0.3991,44.9,45.2,0.30000000000000426,-341.4843066762649,8,3.1928,44.939953378684805,44.15669968658347,45.72320707078614,1.5665073842026658,18.91569332373507,0.6893424036281179,22,15,7
275,275.0,1131.99,45.1,0.3992,44.95,45.25,0.29999999999999716,-341.4843066762649,8,3.1936,44.990106848072564,44.20707991334084,45.77313378280429,1.5660538694634454,19.315693323735104,0.6882086167800453,22,15,7
276,276.0,1131.99,46.775,0.399,45.0,48.55,3.549999999999997,-341.4843066762649,8,3.192,46.66534285714285,45.88254267978075,47.44814303450496,1.5656003547242108,32.71569332373508,0.6870748299319728,22,15,7
277,277.0,1131.99,45.175,0.3989,45.05,45.3,0.25,-341.4843066762649,8,3.1912,45.06555124716553,44.282977827173035,45.848124667158025,1.5651468399849904,19.91569332373507,0.6859410430839002,22,15,7
278,278.0,1131.99,45.175,0.3992,45.05,45.3,0.25,-341.4843066762649,8,3.1936,45.06564997732426,44.283303314701385,45.84799663994714,1.5646933252457558,19.91569332373507,0.6848072562358276,22,15,7
279,279.0,1131.99,45.175,0.3992,45.05,45.3,0.25,-341.4843066762649,8,3.1936,45.06583102040816,44.2837111151549,45.84795092566142,1.5642398105065212,19.91569332373507,0.6836734693877551,22,15,7
280,280.0,1132.04,45.2,0.3989,45.05,45.35,0.30000000000000426,-341.4843066762649,8,3.1912,45.09109396825397,44.30920082037032,45.87298711613762,1.5637862957673008,20.115693323735115,0.6825396825396826,22,15,7
281,281.0,1132.04,45.15,0.3992,45.0,45.3,0.29999999999999716,-341.4843066762649,8,3.1936,45.04119310657596,44.25952671606193,45.82285949708999,1.5633327810280662,19.71569332373508,0.68140589569161,22,15,7
282,282.0,1132.04,45.15,0.3991,45.0,45.3,0.29999999999999716,-341.4843066762649,8,3.1928,45.041401360544214,44.2599617273998,45.82284099368863,1.5628792662888316,19.71569332373508,0.6802721088435374,22,15,7
283,283.0,1132.04,45.25,0.399,45.1,45.4,0.29999999999999716,-341.4843066762649,8,3.192,45.14160952380952,44.360396648034715,45.92282239958433,1.5624257515496112,20.515693323735093,0.6791383219954649,22,15,7
284,284.0,1132.04,45.175,0.3989,45.05,45.3,0.25,-341.4843066762649,8,3.1912,45.06681759637188,44.28583147796669,45.847803714777065,1.5619722368103766,19.91569332373507,0.6780045351473923,22,15,7
285,285.0,1132.04,45.2,0.3989,45.05,45.35,0.30000000000000426,-341.4843066762649,8,3.1912,45.09199850340136,44.311239142365785,45.87275786443694,1.5615187220711562,20.115693323735115,0.6768707482993197,22,15,7
286,286.0,1132.04,45.2,0.3992,45.05,45.35,0.30000000000000426,-341.4843066762649,8,3.1936,45.092098321995465,44.311565718329504,45.872630925661426,1.5610652073319216,20.115693323735115,0.6757369614512472,22,15,7
287,287.0,1132.04,45.2,0.3991,45.05,45.35,0.30000000000000426,-341.4843066762649,8,3.1928,45.09230634920635,44.31200050291001,45.8726121955027,1.560611692592687,20.115693323735115,0.6746031746031746,22,15,7
288,288.0,1132.04,45.175,0.3991,45.05,45.3,0.25,-341.4843066762649,8,3.1928,45.067487346938776,44.28740825801204,45.84756643586551,1.5601581778534666,19.91569332373507,0.673469387755102,22,15,7
289,289.0,1132.04,45.175,0.3991,45.05,45.3,0.25,-341.4843066762649,8,3.1928,45.0676683446712,44.28781601311408,45.847520676228314,1.559704663114232,19.91569332373507,0.6723356009070295,22,15,7
290,290.0,1132.25,45.225,0.399,45.1,45.35,0.25,-341.4843066762649,8,3.192,45.11787619047619,44.33825061628868,45.897501764663694,1.5592511483750116,20.315693323735104,0.671201814058957,22,15,7
291,291.0,1132.25,45.25,0.399,45.1,45.4,0.29999999999999716,-341.4843066762649,8,3.192,45.143057142857145,44.36365832603926,45.922455959675034,1.558797633635777,20.515693323735093,0.6700680272108843,22,15,7
292,292.0,1132.25,45.225,0.399,45.1,45.35,0.25,-341.4843066762649,8,3.192,45.1182380952381,44.33906603578983,45.89741015468637,1.5583441188965423,20.315693323735104,0.6689342403628118,22,15,7
293,293.0,1132.25,45.325,0.3991,45.2,45.45,0.25,-341.4843066762649,8,3.1928,45.21839233560091,44.43944703352225,45.99733763767957,1.557890604157322,21.115693323735115,0.6678004535147393,22,15,7
294,294.0,1132.25,45.3,0.399,45.15,45.45,0.30000000000000426,-295.5119881315559,7,3.192,45.193599999999996,44.41488145529095,45.97231854470904,1.5574370894180873,21.588011868444084,0.6666666666666666,23,15,8
295,295.0,1132.25,45.3,0.3989,45.15,45.45,0.30000000000000426,-295.5119881315559,7,2.7923,45.20708162698413,44.428589839644694,45.98557341432356,1.556983574678867,21.588011868444084,0.6655328798185941,23,15,8
296,296.0,1132.25,45.3,0.3991,45.15,45.45,0.30000000000000426,-295.5119881315559,7,2.7937000000000003,45.20719341269841,44.42892838272859,45.985458442668225,1.5565300599396323,21.588011868444084,0.6643990929705216,23,15,8
297,297.0,1132.25,45.3,0.3991,45.15,45.45,0.30000000000000426,-339.94130164467,8,2.7937000000000003,45.20735178571428,44.42931351311408,45.98539005831448,1.5560765452003977,22.45869835533,0.6632653061224489,24,16,8
298,298.0,1132.25,45.3,0.399,45.15,45.45,0.30000000000000426,-339.94130164467,8,3.192,45.19432380952381,44.41651229429322,45.9721353247544,1.5556230304611773,22.45869835533,0.6621315192743764,24,16,8
299,299.0,1132.25,45.3,0.3989,45.15,45.45,0.30000000000000426,-339.94130164467,8,3.1912,45.19453120181406,44.41694644395309,45.97211595967503,1.5551695157219427,22.45869835533,0.6609977324263039,24,16,8
300,300.0,1132.31,45.25,0.399,45.1,45.4,0.29999999999999716,-339.94130164467,8,3.192,45.144685714285714,44.36732771379435,45.922043714777075,1.5547160009827223,22.058698355330023,0.6598639455782312,24,16,8
301,301.0,1132.31,45.275,0.3988,45.15,45.4,0.25,-339.94130164467,8,3.1904,45.169919365079366,44.39278812195762,45.94705060820111,1.5542624862434877,22.25869835533001,0.6587301587301587,24,16,8
302,302.0,1132.31,45.15,0.399,45.0,45.3,0.29999999999999716,-339.94130164467,8,3.192,45.045047619047615,44.26814313329549,45.82195210479974,1.5538089715042531,21.25869835533001,0.6575963718820862,24,16,8
303,303.0,1132.31,45.125,0.3989,45.0,45.25,0.25,-339.94130164467,8,3.1912,45.02025482993197,44.243577101549455,45.79693255831449,1.5533554567650327,21.058698355330023,0.6564625850340136,24,16,8
304,304.0,1132.31,45.125,0.3987,45.0,45.25,0.25,-339.94130164467,8,3.1896,45.020488163265306,44.24403719225241,45.796939134278205,1.5529019420257981,21.058698355330023,0.655328798185941,24,16,8
305,305.0,1132.31,45.15,0.3989,45.0,45.3,0.29999999999999716,-339.94130164467,8,3.1912,45.045616643990925,44.26939243034764,45.821840857634214,1.5524484272865777,21.25869835533001,0.6541950113378685,24,16,8
306,306.0,1132.31,45.15,0.3992,45.0,45.3,0.29999999999999716,-339.94130164467,8,3.1936,45.04571918367347,44.2697217273998,45.82171663994714,1.5519949125473431,21.25869835533001,0.6530612244897959,24,16,8
307,307.0,1132.31,45.15,0.399,45.0,45.3,0.29999999999999716,-339.94130164467,8,3.192,45.04595238095238,44.270181682048324,45.82172307985643,1.5515413978081085,21.25869835533001,0.6519274376417233,24,16,8
308,308.0,1132.31,45.125,0.399,45.0,45.25,0.25,-339.94130164467,8,3.192,45.02113333333333,44.24558939179889,45.796677274867776,1.5510878830688881,21.058698355330023,0.6507936507936508,24,16,8
309,309.0,1132.31,45.15,0.399,45.0,45.3,0.29999999999999716,-294.1196701747909,7,3.192,45.04631428571428,44.270997101549455,45.82163146987911,1.5506343683296535,21.930329825209128,0.6496598639455783,25,16,9
310,310.0,1132.55,45.175,0.399,45.05,45.3,0.25,-294.1196701747909,7,2.793,45.08443333333333,44.30934290653812,45.85952376012854,1.550180853590419,22.105329825209083,0.6485260770975056,25,16,9
311,311.0,1132.55,45.1,0.3988,44.95,45.25,0.29999999999999716,-294.1196701747909,7,2.7916,45.009636984126985,44.234773314701386,45.784500653552584,1.5497273388511985,21.580329825209105,0.6473922902494331,25,16,9
312,312.0,1132.55,45.125,0.3992,45.0,45.25,0.25,-294.1196701747909,7,2.7944,45.03470476190476,44.26006784984878,45.809341673960745,1.549273824111964,21.755329825209117,0.6462585034013606,25,16,9
313,313.0,1132.55,45.125,0.399,45.0,45.25,0.25,-294.1196701747909,7,2.793,45.034908333333334,44.26049817864696,45.809318488019706,1.5488203093727435,21.755329825209117,0.645124716553288,25,16,9
314,314.0,1132.55,45.125,0.3989,45.0,45.25,0.25,-294.1196701747909,7,2.7923,45.035089206349205,44.26090580903245,45.80927260366596,1.548366794633509,21.755329825209117,0.6439909297052154,25,16,9
315,315.0,1132.55,45.1,0.3991,44.95,45.25,0.29999999999999716,-294.1196701747909,7,2.7937000000000003,45.0102025,44.23624586005286,45.784159139947135,1.5479132798942743,21.580329825209105,0.6428571428571429,25,16,9
316,316.0,1132.55,45.15,0.3989,45.0,45.3,0.29999999999999716,-338.40634608586413,8,2.7923,45.060405793650794,44.28667591107327,45.83413567622832,1.547459765155054,22.79365391413586,0.6417233560090703,26,17,9
317,317.0,1132.55,45.175,0.3988,45.05,45.3,0.25,-338.40634608586413,8,3.1904,45.072813151927434,44.299310026719525,45.846316277135344,1.5470062504158193,22.993653914135848,0.6405895691609977,26,17,9
318,318.0,1132.55,45.125,0.399,45.0,45.25,0.25,-338.40634608586413,8,3.192,45.02294285714286,44.24966648930456,45.79621922498116,1.546552735676599,22.59365391413587,0.6394557823129252,26,17,9
319,319.0,1132.55,45.175,0.399,45.05,45.3,0.25,-338.40634608586413,8,3.192,45.07312380952381,44.300074199055125,45.84617341999249,1.5460992209373643,22.993653914135848,0.6383219954648526,26,17,9
320,320.0,1132.54,45.2,0.3988,45.05,45.35,0.30000000000000426,-338.40634608586413,8,3.1904,45.09835573696145,44.32553288386239,45.87117859006052,1.5456457061981297,23.193653914135894,0.63718820861678,26,17,9
321,321.0,1132.54,45.2,0.3989,45.05,45.35,0.30000000000000426,-338.40634608586413,8,3.1912,45.098511156462585,44.32591506073313,45.87110725219204,1.5451921914589093,23.193653914135894,0.6360544217687075,26,17,9
322,322.0,1132.54,45.175,0.3988,45.05,45.3,0.25,-338.40634608586413,8,3.1904,45.07371746031746,44.30134812195762,45.8460867986773,1.5447386767196747,22.993653914135848,0.6349206349206349,26,17,9
323,323.0,1132.54,45.15,0.399,45.0,45.3,0.29999999999999716,-382.68305112392153,9,3.192,45.04884761904762,44.27670503805739,45.82099020003785,1.5442851619804543,23.666948876078436,0.6337868480725624,27,18,9
324,324.0,1132.54,45.15,0.399,45.0,45.3,0.29999999999999716,-336.87472815744377,8,3.591,45.03640714285714,44.264491319236534,45.80832296647775,1.5438316472412197,24.32527184255622,0.6326530612244898,28,18,10
325,325.0,1132.54,45.1,0.3991,44.95,45.25,0.29999999999999716,-336.87472815744377,8,3.1928,44.99918426303855,44.22749519678756,45.77087332928954,1.543378132501985,23.925271842556242,0.6315192743764172,28,18,10
326,326.0,1132.54,45.05,0.3988,44.9,45.2,0.30000000000000426,-336.87472815744377,8,3.1904,44.94944090702948,44.177978598148094,45.72090321591086,1.5429246177627647,23.525271842556208,0.6303854875283447,28,18,10
327,327.0,1132.54,45.05,0.3988,44.9,45.2,0.30000000000000426,-336.87472815744377,8,3.1904,44.94962176870748,44.178386217195715,45.720857320219245,1.54247110302353,23.525271842556208,0.6292517006802721,28,18,10
328,328.0,1132.54,45.075,0.399,44.95,45.2,0.25,-336.87472815744377,8,3.192,44.97475238095238,44.203743586810226,45.745761175094536,1.5420175882843097,23.725271842556253,0.6281179138321995,28,18,10
329,329.0,1132.54,45.075,0.3988,44.95,45.2,0.25,-336.87472815744377,8,3.1904,44.974983492063494,44.204201455290956,45.74576552883603,1.541564073545075,23.725271842556253,0.626984126984127,28,18,10
330,330.0,1132.42,45.1,0.399,44.95,45.25,0.29999999999999716,-336.87472815744377,8,3.192,45.00011428571429,44.22955900631137,45.77066956511721,1.5411105588058405,23.925271842556242,0.6258503401360545,28,18,10
331,331.0,1132.42,45.125,0.3989,45.0,45.25,0.25,-336.87472815744377,8,3.1912,45.02532022675737,44.25499170472406,45.79564874879068,1.54065704406662,24.12527184255623,0.6247165532879818,28,18,10
332,332.0,1132.42,45.125,0.3989,45.0,45.25,0.25,-336.87472815744377,8,3.1912,45.02550113378685,44.255399369123154,45.79560289845054,1.5402035293273855,24.12527184255623,0.6235827664399093,28,18,10
333,333.0,1132.42,45.125,0.3989,45.0,45.25,0.25,-336.87472815744377,8,3.1912,45.02568204081633,44.255807033522245,45.79555704811041,1.539750014588165,24.12527184255623,0.6224489795918368,28,18,10
334,334.0,1132.42,45.125,0.3988,45.0,45.25,0.25,-336.87472815744377,8,3.1904,45.02588780045352,44.25623955052905,45.79553605037798,1.5392964998489305,24.12527184255623,0.6213151927437641,28,18,10
335,335.0,1132.42,45.025,0.3988,44.9,45.15,0.25,-336.87472815744377,8,3.1904,44.92606866213152,44.15664716957667,45.69549015468637,1.5388429851096959,23.32527184255622,0.6201814058956916,28,18,10
336,336.0,1132.42,45.025,0.399,44.9,45.15,0.25,-336.87472815744377,8,3.192,44.9262,44.157005264814764,45.69539473518524,1.5383894703704755,23.32527184255622,0.6190476190476191,28,18,10
337,337.0,1132.42,45.025,0.399,44.9,45.15,0.25,-336.87472815744377,8,3.192,44.92638095238095,44.15741297456533,45.69534893019657,1.5379359556312409,23.32527184255622,0.6179138321995464,28,18,10
338,338.0,1132.42,45.05,0.399,44.9,45.2,0.30000000000000426,-336.87472815744377,8,3.192,44.9515619047619,44.1828206843159,45.720303125207906,1.5374824408920063,23.525271842556208,0.6167800453514739,28,18,10
339,339.0,1132.42,45.1,0.3989,44.95,45.25,0.29999999999999716,-336.87472815744377,8,3.1912,45.0017674829932,44.23325301991681,45.770281946069595,1.5370289261527859,23.925271842556242,0.6156462585034014,28,18,10
340,340.0,1132.54,45.15,0.399,45.0,45.3,0.29999999999999716,-336.87472815744377,8,3.192,45.05192380952381,44.28363610381703,45.82021151523058,1.5365754114135513,24.32527184255622,0.6145124716553289,28,18,10
341,341.0,1132.54,45.15,0.3987,45.0,45.3,0.29999999999999716,-381.15884557645353,9,3.1896,45.05217836734694,44.284117419009775,45.820239315684105,1.5361218966743309,25.191154423546436,0.6133786848072562,29,19,10
342,342.0,1132.54,45.2,0.3987,45.05,45.35,0.30000000000000426,-381.15884557645353,9,3.5883,45.090154081632654,44.322319890665106,45.8579882726002,1.5356683819350962,25.64115442354648,0.6122448979591837,29,19,10
343,343.0,1132.54,45.125,0.399,45.0,45.25,0.25,-381.15884557645353,9,3.591,45.015275,44.24766756640207,45.78288243359793,1.5352148671958616,24.96615442354647,0.6111111111111112,29,19,10
344,344.0,1132.54,45.175,0.3987,45.05,45.3,0.25,-381.15884557645353,9,3.5883,45.065560918367346,44.298180242139026,45.83294159459567,1.5347613524566412,25.41615442354646,0.6099773242630385,29,19,10
345,345.0,1132.54,45.3,0.399,45.15,45.45,0.30000000000000426,-381.15884557645353,9,3.591,45.19068214285714,44.42352822399844,45.957836061715845,1.5343078377174066,26.54115442354646,0.608843537414966,29,19,10
346,346.0,1132.54,45.275,0.3987,45.15,45.4,0.25,-381.15884557645353,9,3.5883,45.16596775510204,44.399040593612945,45.93289491659113,1.5338543229781862,26.316154423546436,0.6077097505668935,29,19,10
347,347.0,1132.54,45.225,0.399,45.1,45.35,0.25,-381.15884557645353,9,3.591,45.11608928571429,44.34938888159481,45.882789689833764,1.5334008082389516,25.866154423546504,0.6065759637188208,29,19,10
348,348.0,1132.54,45.2,0.3988,45.05,45.35,0.30000000000000426,-381.15884557645353,9,3.5892,45.091347346938775,44.32487370018892,45.857820993688634,1.532947293499717,25.64115442354648,0.6054421768707483,29,19,10
349,349.0,1132.54,45.125,0.3986,45.0,45.25,0.25,-381.15884557645353,9,3.5874,45.016605204081635,44.25035831470139,45.782852093461884,1.5324937787604966,24.96615442354647,0.6043083900226758,29,19,10
350,350.0,1132.64,45.075,0.3986,44.95,45.2,0.25,-381.15884557645353,9,3.5874,44.96680857142857,44.20078843941794,45.7328287034392,1.532040264021262,24.51615442354648,0.6031746031746031,29,19,10
351,351.0,1132.64,45.15,0.3988,45.0,45.3,0.29999999999999716,-381.15884557645353,9,3.5892,45.04195775510204,44.27616438046102,45.80775112974306,1.5315867492820416,25.191154423546436,0.6020408163265306,29,19,10
352,352.0,1132.64,45.15,0.3988,45.0,45.3,0.29999999999999716,-381.15884557645353,9,3.5892,45.042161224489796,44.27659460721839,45.8077278417612,1.531133234542807,25.191154423546436,0.6009070294784581,29,19,10
353,353.0,1132.64,45.15,0.3989,45.0,45.3,0.29999999999999716,-381.15884557645353,9,3.5900999999999996,45.04233770408163,44.276997844179846,45.80767756398342,1.5306797198035724,25.191154423546436,0.5997732426303855,29,19,10
354,354.0,1132.64,45.175,0.3988,45.05,45.3,0.25,-381.15884557645353,9,3.5892,45.06756816326531,44.30245506073313,45.83268126579748,1.530226205064352,25.41615442354646,0.5986394557823129,29,19,10
355,355.0,1132.64,45.175,0.3988,45.05,45.3,0.25,-381.15884557645353,9,3.5892,45.067771632653056,44.3028852874905,45.832657977815614,1.5297726903251174,25.41615442354646,0.5975056689342404,29,19,10
356,356.0,1132.64,45.175,0.3986,45.05,45.3,0.25,-381.15884557645353,9,3.5874,45.0680287755102,44.30336918771725,45.83268836330315,1.529319175585897,25.41615442354646,0.5963718820861678,29,19,10
357,357.0,1132.64,45.175,0.3987,45.05,45.3,0.25,-381.15884557645353,9,3.5883,45.06820535714285,44.30377252671952,45.83263818756618,1.5288656608466624,25.41615442354646,0.5952380952380952,29,19,10
358,358.0,1132.64,45.2,0.3987,45.05,45.35,0.30000000000000426,-381.15884557645353,9,3.5883,45.093408775510206,44.32920270245649,45.85761484856392,1.5284121461074278,25.64115442354648,0.5941043083900227,29,19,10
359,359.0,1132.64,45.175,0.3986,45.05,45.3,0.25,-381.15884557645353,9,3.5874,45.06863887755102,44.30465956186691,45.83261819323512,1.5279586313682074,25.41615442354646,0.5929705215419501,29,19,10
360,360.0,1132.6,45.125,0.3988,45.0,45.25,0.25,-381.15884557645353,9,3.5892,45.01878897959184,44.25503642127735,45.782541537906326,1.5275051166289728,24.96615442354647,0.5918367346938775,29,19,10
361,361.0,1132.6,45.15,0.3989,45.0,45.3,0.29999999999999716,-425.43928564285557,10,3.5900999999999996,45.043965867346934,44.280440066402065,45.8074916682918,1.5270516018897382,26.060714357144434,0.590702947845805,30,20,10
362,362.0,1132.6,45.125,0.3988,45.0,45.25,0.25,-379.66854668998326,9,3.988,45.007439909297055,44.244140865721796,45.770738952872314,1.5265980871505178,26.45645331001674,0.5895691609977324,31,20,11
363,363.0,1132.6,45.2,0.3986,45.05,45.35,0.30000000000000426,-379.66854668998326,9,3.5874,45.09445234693878,44.33138006073314,45.85752463314442,1.5261445724112832,27.131453310016752,0.5884353741496599,31,20,11
364,364.0,1132.6,45.225,0.3986,45.1,45.35,0.25,-379.66854668998326,9,3.5874,45.11965571428571,44.35681018544968,45.882501243121744,1.5256910576720628,27.356453310016775,0.5873015873015873,31,20,11
365,365.0,1132.6,45.35,0.3987,45.2,45.5,0.29999999999999716,-333.6610952144352,8,3.5883,45.24483270408163,44.48221393261522,46.007451475548045,1.5252375429328282,29.13890478556482,0.5861678004535147,32,20,12
366,366.0,1132.6,45.3,0.3986,45.15,45.45,0.30000000000000426,-333.6610952144352,8,3.1888,45.20672217687075,44.44433016277395,45.969114190967545,1.5247840281935936,28.738904785564785,0.5850340136054422,32,20,12
367,367.0,1132.6,45.275,0.3986,45.15,45.4,0.25,-333.6610952144352,8,3.1888,45.181902947845806,44.41973769111862,45.94406820457299,1.5243305134543732,28.538904785564796,0.5839002267573696,32,20,12
368,368.0,1132.6,45.25,0.3988,45.1,45.4,0.29999999999999716,-333.6610952144352,8,3.1904,45.15703709750567,44.3950985981481,45.91897559686324,1.5238769987151386,28.338904785564807,0.5827664399092971,32,20,12
369,369.0,1132.6,45.225,0.3988,45.1,45.35,0.25,-333.6610952144352,8,3.1904,45.13221795918368,44.37050621719572,45.893929701171636,1.5234234839759182,28.13890478556482,0.5816326530612245,32,20,12
370,370.0,1132.63,45.225,0.3988,45.1,45.35,0.25,-378.03200905067854,9,3.1904,45.13239882086168,44.37091383624334,45.89388380548002,1.5229699692366836,28.992990949321495,0.5804988662131519,33,21,12
371,371.0,1132.63,45.2,0.3986,45.05,45.35,0.30000000000000426,-332.17467153771554,8,3.5874,45.09607928571429,44.334821058465565,45.857337512963014,1.522516454497449,29.425328462284483,0.5793650793650794,34,21,13
372,372.0,1132.63,45.2,0.3986,45.05,45.35,0.30000000000000426,-332.17467153771554,8,3.1888,45.10780680272109,44.34677533284198,45.86883827260021,1.5220629397582286,29.425328462284483,0.5782312925170068,34,21,13
373,373.0,1132.63,45.15,0.3987,45.0,45.3,0.29999999999999716,-332.17467153771554,8,3.1896,45.057964489795914,44.29715977728642,45.81876920230541,1.521609425018994,29.02532846228445,0.5770975056689343,34,21,13
374,374.0,1132.63,45.15,0.3987,45.0,45.3,0.29999999999999716,-332.17467153771554,8,3.1896,45.05814530612245,44.29756735098256,45.818723261262335,1.5211559102797736,29.02532846228445,0.5759637188208617,34,21,13
375,375.0,1132.63,45.125,0.3986,45.0,45.25,0.25,-332.17467153771554,8,3.1888,45.03334911564626,44.27299791787599,45.79370031341653,1.520702395540539,28.82532846228446,0.5748299319727891,34,21,13
376,376.0,1132.63,45.125,0.3987,45.0,45.25,0.25,-332.17467153771554,8,3.1896,45.03350693877551,44.27338249837486,45.79363137917616,1.5202488808013044,28.82532846228446,0.5736961451247166,34,21,13
377,377.0,1132.63,45.125,0.3987,45.0,45.25,0.25,-332.17467153771554,8,3.1896,45.033687755102044,44.273790072071,45.793585438133086,1.519795366062084,28.82532846228446,0.572562358276644,34,21,13
378,378.0,1132.63,45.125,0.3988,45.0,45.25,0.25,-332.17467153771554,8,3.1904,45.03384571428571,44.274174788624286,45.793516639947136,1.5193418513228494,28.82532846228446,0.5714285714285714,34,21,13
379,379.0,1132.63,45.125,0.3986,45.0,45.25,0.25,-332.17467153771554,8,3.1888,45.034072199546486,44.27462803125467,45.7935163678383,1.518888336583629,28.82532846228446,0.5702947845804989,34,21,13
380,380.0,1132.57,45.15,0.3988,45.0,45.3,0.29999999999999716,-332.17467153771554,8,3.1904,45.059207437641724,44.29999002671953,45.81842484856392,1.5184348218443944,29.02532846228445,0.5691609977324263,34,21,13
381,381.0,1132.57,45.15,0.3987,45.0,45.3,0.29999999999999716,-332.17467153771554,8,3.1896,45.05941102040816,44.30042036685558,45.81840167396074,1.5179813071051598,29.02532846228445,0.5680272108843537,34,21,13
382,382.0,1132.57,45.15,0.3988,45.0,45.3,0.29999999999999716,-286.3563384805348,7,3.1904,45.05956916099773,44.30080526481476,45.8183330571807,1.5175277923659394,29.693661519465195,0.5668934240362812,35,21,14
383,383.0,1132.57,45.225,0.3987,45.1,45.35,0.25,-240.4517502702929,6,2.7909,45.14605107142857,44.38751393261522,45.904588210241926,1.5170742776267048,30.898249729707118,0.5657596371882087,36,21,15
384,384.0,1132.57,45.175,0.3987,45.05,45.3,0.25,-240.4517502702929,6,2.3922,45.10746510204081,44.34915472059707,45.865775483484555,1.5166207628874844,30.59824972970705,0.564625850340136,36,21,15
385,385.0,1132.57,45.175,0.3986,45.05,45.3,0.25,-240.4517502702929,6,2.3916,45.107617619047616,44.34953399497349,45.86570124312174,1.5161672481482498,30.59824972970705,0.5634920634920635,36,21,15
386,386.0,1132.57,45.1,0.3987,44.95,45.25,0.29999999999999716,-240.4517502702929,6,2.3922,45.03273632653061,44.2748794598261,45.79059319323512,1.5157137334090152,30.148249729707118,0.562358276643991,36,21,15
387,387.0,1132.57,45.1,0.3987,44.95,45.25,0.29999999999999716,-284.72699209973354,7,2.3922,45.032871938775514,44.27524182944062,45.79050204811041,1.5152602186697948,30.973007900266452,0.5612244897959183,37,22,15
388,388.0,1132.57,45.05,0.3986,44.9,45.2,0.30000000000000426,-284.72699209973354,7,2.7902,44.97186174603174,44.21445839406646,45.72926509799702,1.5148067039305602,30.62300790026643,0.5600907029478458,37,22,15
389,389.0,1132.57,45.05,0.3987,44.9,45.2,0.30000000000000426,-284.72699209973354,7,2.7909,44.97200035714285,44.214823762547184,45.72917695173852,1.5143531891913398,30.62300790026643,0.5589569160997733,37,22,15
390,390.0,1132.27,45.075,0.3986,44.95,45.2,0.25,-284.72699209973354,7,2.7902,44.9971780952381,44.240228258012046,45.75412793246415,1.5138996744521052,30.798007900266498,0.5578231292517006,37,22,15
391,391.0,1132.27,45.125,0.3988,45.0,45.25,0.25,-284.72699209973354,7,2.7916,45.0472973015873,44.290574221730864,45.804020381443735,1.5134461597128706,31.148007900266464,0.5566893424036281,37,22,15
392,392.0,1132.27,45.125,0.3988,45.0,45.25,0.25,-284.72699209973354,7,2.7916,45.04745555555556,44.29095923306873,45.80395187804238,1.5129926449736502,31.148007900266464,0.5555555555555556,37,22,15
393,393.0,1132.27,45.1,0.3988,44.95,45.25,0.29999999999999716,-284.72699209973354,7,2.7916,45.02261380952381,44.2663442444066,45.77888337464102,1.5125391302344156,30.973007900266452,0.5544217687074829,37,22,15
394,394.0,1132.27,45.075,0.3987,44.95,45.2,0.25,-284.72699209973354,7,2.7909,44.99779142857143,44.24174862082384,45.75383423631902,1.512085615495181,30.798007900266498,0.5532879818594104,37,22,15
395,395.0,1132.27,45.025,0.3986,44.9,45.15,0.25,-284.72699209973354,7,2.7902,44.94796896825397,44.19215291787599,45.70378501863195,1.5116321007559606,30.448007900266475,0.5521541950113379,37,22,15
396,396.0,1132.27,45.025,0.3986,44.9,45.15,0.25,-284.72699209973354,7,2.7902,44.94812714285714,44.192537849848776,45.7037164358655,1.511178586016726,30.448007900266475,0.5510204081632653,37,22,15
